corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
00100939,강남제비스코,20000515000164,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000164,consolidated,declared,2000,Q1,202,173,,HIGH
00100939,강남제비스코,20010330001530,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330001530,separate,pdf,2000,FY,36,16,57,HIGH
00100939,강남제비스코,20010814001198,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814001198,separate,pdf,2001,H1,24,12,62,HIGH
00100939,강남제비스코,20011113000096,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000096,separate,pdf,2001,Q3,25,11,72,HIGH
00100939,강남제비스코,20020330000452,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020330000452,separate,declared,2001,FY,102,78,106,HIGH
00100939,강남제비스코,20020401000966,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000966,separate,declared,2001,FY,102,78,106,HIGH
00100939,강남제비스코,20020514000931,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000931,consolidated,declared,2002,Q1,100,88,,HIGH
00100939,강남제비스코,20020514000931,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020514000931,separate,declared,2002,Q1,100,74,106,HIGH
00100939,강남제비스코,20020813000706,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000706,consolidated,declared,2002,H1,100,88,,HIGH
00100939,강남제비스코,20020813000706,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000706,separate,declared,2002,H1,102,78,106,HIGH
00100939,강남제비스코,20021113000655,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021113000655,consolidated,declared,2002,Q3,100,88,,HIGH
00100939,강남제비스코,20021113000655,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021113000655,separate,declared,2002,Q3,103,77,106,HIGH
00100939,강남제비스코,20030813000541,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000541,consolidated,declared,2003,Q1,102,87,,HIGH
00100939,강남제비스코,20030813000541,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000541,separate,declared,2003,Q1,92,62,63,HIGH
00100939,강남제비스코,20030814000424,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000424,consolidated,declared,2003,H1,102,87,,HIGH
00100939,강남제비스코,20030814000424,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000424,separate,declared,2003,H1,97,68,70,HIGH
00100939,강남제비스코,20031113000578,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000578,consolidated,declared,2003,Q3,102,87,,HIGH
00100939,강남제비스코,20031113000578,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000578,separate,declared,2003,Q3,97,68,74,HIGH
00100939,강남제비스코,20040330000489,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330000489,separate,declared,2003,FY,96,75,105,HIGH
00100939,강남제비스코,20040514002265,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002265,consolidated,declared,2004,Q1,100,86,,HIGH
00100939,강남제비스코,20040521000095,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040521000095,separate,declared,2003,FY,96,75,105,HIGH
00100939,강남제비스코,20040813000845,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000845,consolidated,declared,2004,H1,100,86,,HIGH
00100939,강남제비스코,20040813000845,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000845,separate,declared,2004,H1,90,62,74,HIGH
00100939,강남제비스코,20041115000239,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000239,consolidated,declared,2004,Q3,100,86,,HIGH
00100939,강남제비스코,20041115000239,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000239,separate,declared,2004,Q3,95,65,77,HIGH
00100939,강남제비스코,20041222000031,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041222000031,consolidated,declared,2004,Q3,100,86,,HIGH
00100939,강남제비스코,20041222000031,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041222000031,separate,declared,2004,Q3,95,65,77,HIGH
00100939,강남제비스코,20050331000150,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000150,separate,declared,2004,FY,96,74,94,HIGH
00100939,강남제비스코,20050513001056,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001056,consolidated,declared,2005,Q1,98,86,,HIGH
00100939,강남제비스코,20050513001056,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001056,separate,declared,2005,Q1,95,64,68,HIGH
00100939,강남제비스코,20050812000257,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000257,consolidated,declared,2005,H1,98,86,,HIGH
00100939,강남제비스코,20051116000024,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051116000024,consolidated,declared,2005,Q3,98,86,,HIGH
00100939,강남제비스코,20051116000024,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051116000024,separate,declared,2005,Q3,99,76,93,HIGH
00100939,강남제비스코,20060331000101,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331000101,separate,declared,2005,FY,99,76,95,HIGH
00100939,강남제비스코,20060515000601,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515000601,consolidated,declared,2006,Q1,98,88,,HIGH
00100939,강남제비스코,20060515000601,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515000601,separate,declared,2006,Q1,97,65,66,HIGH
00100939,강남제비스코,20060814000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000107,consolidated,declared,2006,H1,98,88,,HIGH
00100939,강남제비스코,20060814000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000107,separate,declared,2006,H1,97,67,73,HIGH
00100939,강남제비스코,20061114000733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114000733,consolidated,declared,2006,Q3,98,88,,HIGH
00100939,강남제비스코,20061114000733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114000733,separate,declared,2006,Q3,97,66,76,HIGH
00100939,강남제비스코,20070330000865,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000865,separate,declared,2006,FY,98,75,95,HIGH
00100939,강남제비스코,20070515000557,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000557,consolidated,declared,2007,Q1,97,86,,HIGH
00100939,강남제비스코,20070515000557,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000557,separate,declared,2007,Q1,98,62,61,HIGH
00100939,강남제비스코,20070814000750,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000750,consolidated,declared,2007,H1,97,86,,HIGH
00100939,강남제비스코,20070814000750,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000750,separate,declared,2007,H1,95,64,82,HIGH
00100939,강남제비스코,20071114000030,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000030,consolidated,declared,2007,Q3,97,86,,HIGH
00100939,강남제비스코,20071114000030,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000030,separate,declared,2007,Q3,96,71,87,HIGH
00100939,강남제비스코,20080331002073,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331002073,separate,declared,2007,FY,96,72,85,HIGH
00100939,강남제비스코,20080515001011,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001011,consolidated,declared,2008,Q1,106,79,,HIGH
00100939,강남제비스코,20080515001011,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001011,separate,declared,2008,Q1,96,68,83,HIGH
00100939,강남제비스코,20080814001243,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001243,consolidated,declared,2008,H1,106,79,,HIGH
00100939,강남제비스코,20080814001243,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001243,separate,declared,2008,H1,98,68,83,HIGH
00100939,강남제비스코,20081114000860,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114000860,consolidated,declared,2008,Q3,106,79,,HIGH
00100939,강남제비스코,20081114000860,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114000860,separate,declared,2008,Q3,98,68,83,HIGH
00100939,강남제비스코,20090331001035,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331001035,separate,declared,2008,FY,98,68,82,HIGH
00100939,강남제비스코,20090515001115,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090515001115,consolidated,declared,2009,Q1,100,75,95,HIGH
00100939,강남제비스코,20090515001115,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090515001115,separate,declared,2009,Q1,97,66,83,HIGH
00100939,강남제비스코,20090814001351,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814001351,consolidated,declared,2009,H1,100,75,95,HIGH
00100939,강남제비스코,20090814001351,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814001351,separate,declared,2009,H1,97,66,80,HIGH
00100939,강남제비스코,20091116000179,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091116000179,consolidated,declared,2009,Q3,100,75,95,HIGH
00100939,강남제비스코,20091116000179,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091116000179,separate,declared,2009,Q3,97,66,81,HIGH
00101044,에이프로젠바이오로직스,20071228000430,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071228000430,separate,declared,2007,FY,89,68,77,HIGH
00101044,에이프로젠바이오로직스,20080205000043,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080205000043,separate,declared,2007,FY,86,72,79,HIGH
00101044,에이프로젠바이오로직스,20080218000085,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080218000085,separate,declared,2008,Q1,169,98,91,HIGH
00101044,에이프로젠바이오로직스,20080515001756,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001756,separate,declared,2008,H1,87,65,81,HIGH
00101044,에이프로젠바이오로직스,20080516000257,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080516000257,separate,declared,2008,H1,87,65,81,HIGH
00101044,에이프로젠바이오로직스,20081219000059,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081219000059,separate,declared,2008,FY,94,78,88,HIGH
00101044,에이프로젠바이오로직스,20090213000333,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090213000333,separate,declared,2009,Q1,94,64,92,HIGH
00101044,에이프로젠바이오로직스,20090514001085,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090514001085,separate,declared,2009,H1,96,66,93,HIGH
00101044,에이프로젠바이오로직스,20090814000651,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814000651,separate,declared,2009,Q3,98,69,94,HIGH
00101044,에이프로젠바이오로직스,20091228000157,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091228000157,separate,declared,2009,FY,105,81,98,HIGH
00101044,에이프로젠바이오로직스,20101228000164,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101228000164,separate,declared,2010,FY,,85,103,HIGH
00101044,에이프로젠바이오로직스,20101229000297,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101229000297,separate,declared,2010,FY,,85,103,HIGH
00101044,에이프로젠바이오로직스,20110330000800,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110330000800,separate,declared,2010,FY,,82,104,HIGH
00101220,KG케미칼,20020329000989,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000989,consolidated,declared,2001,FY,87,69,72,HIGH
00101220,KG케미칼,20020329000989,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000989,separate,declared,2001,FY,90,73,93,HIGH
00101220,KG케미칼,20020814000688,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000688,consolidated,declared,2002,H1,90,74,,HIGH
00101220,KG케미칼,20020814000688,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000688,separate,declared,2002,H1,88,72,93,HIGH
00101220,KG케미칼,20030814000816,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000816,consolidated,declared,2003,H1,88,70,,HIGH
00101220,KG케미칼,20030814000816,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000816,separate,declared,2003,H1,87,54,49,HIGH
00101220,KG케미칼,20031114000110,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000110,separate,declared,2003,Q3,91,56,62,HIGH
00101220,KG케미칼,20031114000687,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000687,separate,declared,2003,Q3,91,57,62,HIGH
00101220,KG케미칼,20040225000496,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040225000496,consolidated,declared,2003,FY,87,64,71,HIGH
00101220,KG케미칼,20040225000496,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040225000496,separate,declared,2003,FY,89,71,97,HIGH
00101220,KG케미칼,20040226000451,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040226000451,consolidated,declared,2003,FY,87,64,71,HIGH
00101220,KG케미칼,20040226000451,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040226000451,separate,declared,2003,FY,89,71,97,HIGH
00101220,KG케미칼,20040312000069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040312000069,consolidated,declared,2003,FY,87,64,71,HIGH
00101220,KG케미칼,20040312000069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040312000069,separate,declared,2003,FY,89,71,97,HIGH
00101220,KG케미칼,20040514003356,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514003356,consolidated,declared,2003,FY,87,64,71,HIGH
00101220,KG케미칼,20040514003356,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514003356,separate,declared,2003,FY,89,71,97,HIGH
00101220,KG케미칼,20040520000185,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040520000185,consolidated,declared,2003,FY,87,64,71,HIGH
00101220,KG케미칼,20040520000185,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040520000185,separate,declared,2003,FY,89,71,97,HIGH
00101220,KG케미칼,20040813000387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000387,consolidated,declared,2004,H1,88,76,,HIGH
00101220,KG케미칼,20040813000387,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000387,separate,declared,2004,H1,91,62,58,HIGH
00101220,KG케미칼,20041115000502,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000502,separate,declared,2004,Q3,92,63,60,HIGH
00101220,KG케미칼,20050331001258,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331001258,consolidated,declared,2004,FY,83,68,80,HIGH
00101220,KG케미칼,20050331001258,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331001258,separate,section_def,2004,FY,92,69,86,HIGH
00101220,KG케미칼,20050816000652,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816000652,consolidated,declared,2005,H1,90,72,,HIGH
00101220,KG케미칼,20060331001500,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331001500,separate,declared,2005,FY,84,76,92,HIGH
00101220,KG케미칼,20060814000442,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000442,consolidated,declared,2006,H1,88,75,,HIGH
00101220,KG케미칼,20060814001666,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814001666,consolidated,declared,2006,H1,88,75,,HIGH
00101220,KG케미칼,20070330001588,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330001588,consolidated,declared,2006,FY,83,69,86,HIGH
00101220,KG케미칼,20070330001588,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330001588,separate,declared,2006,FY,86,80,79,HIGH
00101220,KG케미칼,20070814001242,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814001242,consolidated,declared,2007,H1,90,77,,HIGH
00101220,KG케미칼,20080331002703,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331002703,consolidated,section_def,2007,FY,85,62,72,HIGH
00101220,KG케미칼,20080331002703,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331002703,separate,declared,2007,FY,87,82,102,HIGH
00101220,KG케미칼,20080515002004,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515002004,consolidated,declared,2008,Q1,100,76,110,HIGH
00101220,KG케미칼,20080814001445,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001445,consolidated,declared,2008,H1,100,76,110,HIGH
00101220,KG케미칼,20080814001445,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814001445,separate,declared,2008,H1,90,70,94,HIGH
00101220,KG케미칼,20081114000745,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114000745,consolidated,declared,2008,Q3,100,76,110,HIGH
00101220,KG케미칼,20081114000745,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114000745,separate,declared,2008,Q3,91,72,99,HIGH
00101220,KG케미칼,20090331001306,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331001306,consolidated,declared,2008,FY,99,75,98,HIGH
00101220,KG케미칼,20090331001306,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331001306,separate,declared,2008,FY,94,79,97,HIGH
00101220,KG케미칼,20090331003042,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331003042,consolidated,declared,2008,FY,99,75,98,HIGH
00101220,KG케미칼,20090331003042,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331003042,separate,declared,2008,FY,94,79,97,HIGH
00101220,KG케미칼,20090515001733,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090515001733,separate,declared,2009,Q1,95,64,99,HIGH
00101220,KG케미칼,20090814000870,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814000870,separate,declared,2009,H1,97,74,101,HIGH
00101220,KG케미칼,20091113000450,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20091113000450,separate,declared,2009,Q3,98,78,103,HIGH
00101220,KG케미칼,20100331000364,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100331000364,separate,declared,2009,FY,96,83,100,HIGH
00101220,KG케미칼,20100331002557,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100331002557,separate,declared,2009,FY,96,83,100,HIGH
00101220,KG케미칼,20100514003673,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003673,separate,declared,2010,Q1,93,65,97,HIGH
00101220,KG케미칼,20100813000750,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100813000750,separate,declared,2010,H1,94,73,99,HIGH
00101220,KG케미칼,20101115000542,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115000542,separate,declared,2010,Q3,93,74,103,HIGH
00101220,KG케미칼,20110331002115,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110331002115,separate,declared,2010,FY,94,79,95,HIGH
00101220,KG케미칼,20110516003310,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20110516003310,separate,declared,2011,Q1,96,71,64,HIGH
00101220,KG케미칼,20240321001911,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20240321001911,consolidated,declared,2023,FY,83,33,55,HIGH
00101433,경농,20020329001415,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329001415,separate,declared,2001,FY,83,77,47,HIGH
00101433,경농,20020515001148,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515001148,consolidated,declared,2002,Q1,100,75,,HIGH
00101433,경농,20020814000393,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000393,consolidated,declared,2002,H1,100,75,,HIGH
00101433,경농,20030814000972,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000972,consolidated,declared,2003,H1,104,80,,HIGH
00101433,경농,20030814000972,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030814000972,separate,declared,2003,H1,90,56,61,HIGH
00101433,경농,20031113000109,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031113000109,consolidated,declared,2003,Q3,104,80,,HIGH
00101433,경농,20031128000178,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031128000178,consolidated,declared,2003,Q3,104,80,,HIGH
00101433,경농,20040330001036,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330001036,separate,declared,2003,FY,91,76,95,HIGH
00101433,경농,20040514000704,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514000704,consolidated,declared,2004,Q1,109,81,,HIGH
00101433,경농,20040514001001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514001001,separate,declared,2003,FY,90,76,95,HIGH
00101433,경농,20040601000238,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040601000238,separate,declared,2003,FY,90,76,95,HIGH
00101433,경농,20040618000289,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040618000289,consolidated,declared,2004,Q1,109,81,,HIGH
00101433,경농,20040813000334,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000334,consolidated,declared,2004,H1,109,81,,HIGH
00101433,경농,20041112000068,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000068,consolidated,declared,2004,Q3,109,81,,HIGH
00101433,경농,20050331000852,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000852,separate,declared,2004,FY,85,68,91,HIGH
00101433,경농,20050513000702,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513000702,consolidated,declared,2005,Q1,102,77,,HIGH
00101433,경농,20050812000203,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000203,consolidated,declared,2005,H1,102,77,,HIGH
00101433,경농,20051111000515,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000515,consolidated,declared,2005,Q3,102,77,,HIGH
00101433,경농,20060330000209,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330000209,separate,declared,2005,FY,88,73,88,HIGH
00101433,경농,20060508000514,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060508000514,separate,declared,2005,FY,88,73,88,HIGH
00101433,경농,20060512000230,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060512000230,consolidated,declared,2006,Q1,101,69,,HIGH
00101433,경농,20060814000112,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000112,consolidated,declared,2006,H1,101,69,,HIGH
00101433,경농,20060814000112,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000112,separate,declared,2006,H1,89,65,65,HIGH
00101433,경농,20061114001375,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114001375,consolidated,declared,2006,Q3,101,69,,HIGH
00101433,경농,20070330000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000611,separate,declared,2006,FY,90,72,88,HIGH
00101433,경농,20070514004207,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070514004207,consolidated,declared,2007,Q1,102,65,108,HIGH
00101433,경농,20070514004207,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070514004207,separate,declared,2007,Q1,94,62,60,HIGH
00101433,경농,20070518000027,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070518000027,consolidated,declared,2007,Q1,102,65,108,HIGH
00101433,경농,20070518000027,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070518000027,separate,declared,2007,Q1,94,61,60,HIGH
00101433,경농,20070814000743,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000743,consolidated,declared,2007,H1,102,65,,HIGH
00101433,경농,20070814000743,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070814000743,separate,declared,2007,H1,95,64,91,HIGH
00101433,경농,20071114000879,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000879,consolidated,declared,2007,Q3,102,65,,HIGH
00101433,경농,20071114000879,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20071114000879,separate,declared,2007,Q3,98,68,91,HIGH
00101433,경농,20080331001033,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080331001033,separate,declared,2007,FY,91,70,94,HIGH
00101433,경농,20080814000220,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814000220,separate,declared,2008,H1,90,67,94,HIGH
00101433,경농,20090331001187,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090331001187,separate,declared,2008,FY,90,66,93,HIGH
00101433,경농,20090814000886,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20090814000886,separate,declared,2009,H1,89,67,94,HIGH
00101488,경동나비엔,20000515000318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000318,consolidated,declared,2000,Q1,169,169,,HIGH
00101488,경동나비엔,20000515000318,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000318,separate,declared,2000,Q1,182,172,144,HIGH
00101488,경동나비엔,20010514000073,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000073,separate,pdf,2001,Q1,51,47,45,HIGH
00101488,경동나비엔,20010814000979,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000979,separate,pdf,2001,H1,54,46,46,HIGH
00101488,경동나비엔,20011114000404,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000404,separate,pdf,2001,Q3,55,46,46,HIGH
00101488,경동나비엔,20020401000233,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000233,separate,declared,2001,FY,93,81,91,HIGH
00101488,경동나비엔,20020814000528,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000528,consolidated,declared,2002,H1,89,84,,HIGH
00101488,경동나비엔,20020814000528,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000528,separate,declared,2002,H1,93,82,91,HIGH
00101488,경동나비엔,20030813000287,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000287,consolidated,declared,2003,H1,91,85,,HIGH
00101488,경동나비엔,20030813000287,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000287,separate,declared,2003,H1,93,69,72,HIGH
00101488,경동나비엔,20031114000499,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000499,consolidated,declared,2003,Q3,91,85,,HIGH
00101488,경동나비엔,20031114000499,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000499,separate,declared,2003,Q3,93,69,75,HIGH
00101488,경동나비엔,20040330000851,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330000851,separate,declared,2003,FY,94,81,102,HIGH
00101488,경동나비엔,20040412001235,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040412001235,separate,declared,2003,FY,94,81,102,HIGH
00101488,경동나비엔,20040514002371,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002371,consolidated,declared,2004,Q1,91,85,,HIGH
00101488,경동나비엔,20040514002371,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002371,separate,declared,2004,Q1,94,70,67,HIGH
00101488,경동나비엔,20040617000339,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000339,consolidated,declared,2004,Q1,91,85,,HIGH
00101488,경동나비엔,20040617000339,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040617000339,separate,declared,2004,Q1,94,70,67,HIGH
00101488,경동나비엔,20040813001569,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001569,consolidated,declared,2004,H1,91,85,,HIGH
00101488,경동나비엔,20040813001569,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001569,separate,declared,2004,H1,94,76,99,HIGH
00101488,경동나비엔,20041115001069,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115001069,consolidated,declared,2004,Q3,91,85,,HIGH
