company,corp_code,stock_code,market,combo,tab,check_id,result,detail,elapsed_sec,timestamp
LS머트리얼즈,01528141,417200,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:24
LS머트리얼즈,01528141,417200,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=7 slider_extended=True,,2026-07-07T20:34:24
LS머트리얼즈,01528141,417200,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:24
LS머트리얼즈,01528141,417200,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:24
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=16 slider_extended=True,,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:30
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:34:37
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:34:37
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:37
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=16 slider_extended=True,,2026-07-07T20:34:37
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:37
LS머트리얼즈,01528141,417200,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:37
LS증권,00330424,078020,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=12 slider_extended=True,,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:51
LS증권,00330424,078020,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=21 slider_extended=True,,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:56
LS증권,00330424,078020,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=36 slider_extended=True,,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:02
LS증권,00330424,078020,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:10
LS증권,00330424,078020,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:35:10
LS증권,00330424,078020,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:10
LS증권,00330424,078020,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=71 slider_extended=True,,2026-07-07T20:35:10
LS증권,00330424,078020,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:10
LS증권,00330424,078020,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:10
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=8 slider_extended=True,,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:23
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=11 slider_extended=True,,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:28
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=24 slider_extended=True,,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:35
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:42
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:35:42
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:42
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=32 slider_extended=True,,2026-07-07T20:35:42
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:42
LS티라유텍,01309388,322180,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:42
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=19 slider_extended=True,,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:53
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=23 slider_extended=True,,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:58
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=60 slider_extended=True,,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:04
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:12
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:12
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:12
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=76 slider_extended=True,,2026-07-07T20:36:12
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:12
LSK아이로봇,00542074,091970,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:12
M83,01704680,476080,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=6 slider_extended=True,,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:25
M83,01704680,476080,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=6 slider_extended=True,,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:30
M83,01704680,476080,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=12 slider_extended=True,,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:37
M83,01704680,476080,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:44
M83,01704680,476080,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:44
M83,01704680,476080,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:44
M83,01704680,476080,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=12 slider_extended=True,,2026-07-07T20:36:44
M83,01704680,476080,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:44
M83,01704680,476080,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:44
MDS테크,00445841,086960,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=19 slider_extended=True,,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:55
MDS테크,00445841,086960,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=12 slider_extended=True,,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,연간x별도,지표,CV-6,FAIL,default metrics not found,,2026-07-07T20:37:00
MDS테크,00445841,086960,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=76 slider_extended=True,,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:06
MDS테크,00445841,086960,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:14
MDS테크,00445841,086960,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:37:14
MDS테크,00445841,086960,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:14
MDS테크,00445841,086960,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=76 slider_extended=True,,2026-07-07T20:37:14
MDS테크,00445841,086960,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:14
MDS테크,00445841,086960,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:14
NE능률,00363927,053290,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=11 slider_extended=True,,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:27
NE능률,00363927,053290,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=27 slider_extended=True,,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:32
NE능률,00363927,053290,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=33 slider_extended=True,,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:38
NE능률,00363927,053290,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:45
NE능률,00363927,053290,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:37:45
NE능률,00363927,053290,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:45
NE능률,00363927,053290,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=79 slider_extended=True,,2026-07-07T20:37:45
NE능률,00363927,053290,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:45
NE능률,00363927,053290,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:45
NEW,00974927,160550,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=16 slider_extended=True,,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:59
NEW,00974927,160550,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=16 slider_extended=True,,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:38:04
NEW,00974927,160550,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:38:10
NEW,00974927,160550,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:38:10
NEW,00974927,160550,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:38:10
NEW,00974927,160550,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=54 slider_extended=True,,2026-07-07T20:38:10
