company,corp_code,combo,metric,period,classification,detail,timestamp
나노,00994994,분기x연결,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T20:55:59
나노,00994994,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T20:55:59
나노,00994994,분기x연결,operating_income,2015 CQ1,data_gap,"UI blank, DB=None",2026-07-07T20:55:59
나노,00994994,분기x연결,operating_income,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T20:55:59
나노엔텍,00230425,연간x별도,revenue,2006,data_gap,"UI blank, DB=None",2026-07-07T20:57:59
나라엠앤디,00297095,분기x연결,revenue,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:00:11
나라엠앤디,00297095,분기x연결,revenue,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:00:11
나라엠앤디,00297095,분기x연결,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:00:11
나라엠앤디,00297095,분기x연결,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:00:11
나라엠앤디,00297095,분기x별도,revenue,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:00:18
나라엠앤디,00297095,분기x별도,revenue,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:00:18
나라엠앤디,00297095,분기x별도,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:00:18
나라엠앤디,00297095,분기x별도,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:00:18
나무가,00819374,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:01:13
나무가,00819374,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무가,00819374,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무가,00819374,분기x별도,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무가,00819374,분기x별도,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무가,00819374,분기x별도,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무가,00819374,분기x별도,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:01:21
나무기술,01136348,분기x별도,operating_income,2016 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:01:51
나무기술,01136348,분기x별도,operating_income,2018 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:01:51
나무기술,01136348,분기x별도,operating_income,2018 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:01:51
나이스디앤비,00606293,연간x별도,revenue,2010,data_gap,"UI blank, DB=None",2026-07-07T21:03:13
나이스디앤비,00606293,연간x별도,operating_income,2010,data_gap,"UI blank, DB=None",2026-07-07T21:03:13
나이스디앤비,00606293,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,revenue,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,operating_income,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x연결,operating_income,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:19
나이스디앤비,00606293,분기x별도,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스디앤비,00606293,분기x별도,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스디앤비,00606293,분기x별도,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스디앤비,00606293,분기x별도,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스디앤비,00606293,분기x별도,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스디앤비,00606293,분기x별도,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:27
나이스정보통신,00264945,연간x별도,revenue,2010,data_gap,"UI blank, DB=None",2026-07-07T21:03:44
나이스정보통신,00264945,분기x별도,revenue,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:58
나이스정보통신,00264945,분기x별도,revenue,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:58
나이스정보통신,00264945,분기x별도,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:03:58
네오오토,00876865,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x연결,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:08:03
네오오토,00876865,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오오토,00876865,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오오토,00876865,분기x별도,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오오토,00876865,분기x별도,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오오토,00876865,분기x별도,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오오토,00876865,분기x별도,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:08:11
네오위즈홀딩스,00266952,연간x별도,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:09:01
네오위즈홀딩스,00266952,연간x별도,revenue,2010,data_gap,"UI blank, DB=None",2026-07-07T21:09:01
네오위즈홀딩스,00266952,연간x별도,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:09:01
네오위즈홀딩스,00266952,연간x별도,operating_income,2010,data_gap,"UI blank, DB=None",2026-07-07T21:09:01
네오위즈홀딩스,00266952,분기x별도,revenue,2009 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:09:14
네오위즈홀딩스,00266952,분기x별도,revenue,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:09:14
네오위즈홀딩스,00266952,분기x별도,operating_income,2009 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:09:14
네오위즈홀딩스,00266952,분기x별도,operating_income,2010 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:09:14
네오이뮨텍,01511558,분기x별도,revenue,2021 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:09:47
네오이뮨텍,01511558,분기x별도,revenue,2021 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:09:47
네오이뮨텍,01511558,분기x별도,revenue,2023 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:09:47
네오이뮨텍,01511558,분기x별도,revenue,2023 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:09:47
네패스,00227333,연간x별도,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:12:45
네패스,00227333,연간x별도,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:12:45
네패스,00227333,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
네패스,00227333,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
네패스,00227333,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
네패스,00227333,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
네패스,00227333,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
네패스,00227333,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:12:51
넥사다이내믹스,01440153,분기x별도,revenue,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,revenue,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,revenue,2021 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,revenue,2021 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,revenue,2021 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,operating_income,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥사다이내믹스,01440153,분기x별도,operating_income,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:14:02
넥써쓰,01042429,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,revenue,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
넥써쓰,01042429,분기x별도,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:17:47
노바렉스,00811372,분기x연결,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:19:47
노바렉스,00811372,분기x연결,revenue,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:19:47
노바렉스,00811372,분기x연결,operating_income,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:19:47
노바렉스,00811372,분기x연결,operating_income,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:19:47
노바렉스,00811372,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
노바렉스,00811372,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
노바렉스,00811372,분기x별도,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
노바렉스,00811372,분기x별도,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
노바렉스,00811372,분기x별도,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
노바렉스,00811372,분기x별도,operating_income,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:19:55
녹십자엠에스,00513948,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:22:27
녹십자엠에스,00513948,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:22:27
녹십자엠에스,00513948,분기x연결,operating_income,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:22:27
녹십자엠에스,00513948,분기x연결,operating_income,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:22:27
누리플렉스,00269889,연간x별도,revenue,2005,data_gap,"UI blank, DB=None",2026-07-07T21:23:57
누리플렉스,00269889,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:23:57
누리플렉스,00269889,분기x연결,revenue,2023 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:24:03
누리플렉스,00269889,분기x연결,revenue,2023 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:24:03
누리플렉스,00269889,분기x연결,operating_income,2023 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:24:03
누리플렉스,00269889,분기x연결,operating_income,2023 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:24:03
뉴온,00809429,연간x별도,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:26:36
뉴온,00809429,연간x별도,revenue,2012,data_gap,"UI blank, DB=None",2026-07-07T21:26:36
뉴인텍,00105040,연간x연결,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:27:03
뉴인텍,00105040,연간x연결,operating_income,2011,data_gap,"UI blank, DB=None",2026-07-07T21:27:03
뉴인텍,00105040,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:27:14
뉴인텍,00105040,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:14
뉴인텍,00105040,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:27:14
뉴인텍,00105040,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:14
뉴인텍,00105040,분기x별도,operating_income,2009 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:27:22
뉴인텍,00105040,분기x별도,operating_income,2009 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:27:22
다산네트웍스,00268251,연간x별도,revenue,2002,data_gap,"UI blank, DB=None",2026-07-07T21:30:51
다산네트웍스,00268251,연간x별도,operating_income,2002,data_gap,"UI blank, DB=None",2026-07-07T21:30:51
다산솔루에타,00624518,분기x연결,revenue,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다산솔루에타,00624518,분기x연결,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다산솔루에타,00624518,분기x연결,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다산솔루에타,00624518,분기x연결,operating_income,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다산솔루에타,00624518,분기x연결,operating_income,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다산솔루에타,00624518,분기x연결,operating_income,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:31:59
다우데이타,00238782,연간x연결,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:32:20
다우데이타,00238782,연간x연결,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:32:20
다우데이타,00238782,연간x별도,revenue,2009,data_gap,"UI blank, DB=None",2026-07-07T21:32:25
다우데이타,00238782,연간x별도,operating_income,2009,data_gap,"UI blank, DB=None",2026-07-07T21:32:25
다우데이타,00238782,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
다우데이타,00238782,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
다우데이타,00238782,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
다우데이타,00238782,분기x연결,operating_income,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
다우데이타,00238782,분기x연결,operating_income,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
다우데이타,00238782,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:32:31
대동기어,00109310,분기x연결,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:35:43
대동기어,00109310,분기x연결,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:35:43
대동기어,00109310,분기x별도,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:35:50
대동기어,00109310,분기x별도,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:35:50
대륙제관,00109587,연간x연결,revenue,2005,data_gap,"UI blank, DB=None",2026-07-07T21:36:34
대륙제관,00109587,연간x연결,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:36:34
대륙제관,00109587,연간x별도,revenue,2005,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
대륙제관,00109587,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:36:39
대성미생물,00177320,연간x연결,revenue,2017,data_gap,"UI blank, DB=None",2026-07-07T21:39:43
대성미생물,00177320,연간x연결,revenue,2018,data_gap,"UI blank, DB=None",2026-07-07T21:39:43
대성미생물,00177320,연간x연결,revenue,2019,data_gap,"UI blank, DB=None",2026-07-07T21:39:43
대성미생물,00177320,연간x연결,revenue,2020,data_gap,"UI blank, DB=None",2026-07-07T21:39:43
대성미생물,00177320,연간x별도,revenue,2017,data_gap,"UI blank, DB=None",2026-07-07T21:39:49
대성미생물,00177320,연간x별도,revenue,2018,data_gap,"UI blank, DB=None",2026-07-07T21:39:49
대성미생물,00177320,연간x별도,revenue,2019,data_gap,"UI blank, DB=None",2026-07-07T21:39:49
대성미생물,00177320,연간x별도,revenue,2020,data_gap,"UI blank, DB=None",2026-07-07T21:39:49
대성미생물,00177320,분기x연결,revenue,2017 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2018 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2018 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2018 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2018 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2019 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2019 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2019 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2019 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2020 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2020 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
대성미생물,00177320,분기x연결,revenue,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:39:55
