company,corp_code,combo,metric,period,classification,detail,timestamp
옵투스제약,00831428,연간x별도,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:07:43
옵투스제약,00831428,연간x별도,revenue,2012,data_gap,"UI blank, DB=None",2026-07-07T21:07:43
와이바이오로직스,01226234,분기x연결,operating_income,2022 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:11:03
와이바이오로직스,01226234,분기x별도,operating_income,2022 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:11:10
와이어블,00250137,분기x별도,revenue,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,revenue,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,revenue,2006 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,revenue,2006 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,operating_income,2005 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,operating_income,2005 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,operating_income,2006 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이어블,00250137,분기x별도,operating_income,2006 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:13:18
와이즈넛,00351427,분기x연결,revenue,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:16:54
와이즈넛,00351427,분기x연결,revenue,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:16:54
와이즈넛,00351427,분기x연결,operating_income,2020 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:16:54
와이즈넛,00351427,분기x연결,operating_income,2020 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:16:54
와이즈넛,00351427,분기x별도,revenue,2022 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,revenue,2022 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,revenue,2023 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,revenue,2023 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,operating_income,2022 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,operating_income,2022 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,operating_income,2023 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와이즈넛,00351427,분기x별도,operating_income,2023 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:17:01
와토스코리아,00455875,연간x연결,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,revenue,2012,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,revenue,2013,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,revenue,2014,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,revenue,2015,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,revenue,2016,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x연결,operating_income,2011,data_gap,"UI blank, DB=None",2026-07-07T21:18:18
와토스코리아,00455875,연간x별도,revenue,2011,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,revenue,2012,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,revenue,2013,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,revenue,2014,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,revenue,2015,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,revenue,2016,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,연간x별도,operating_income,2011,data_gap,"UI blank, DB=None",2026-07-07T21:18:23
와토스코리아,00455875,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2013 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2013 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2013 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2013 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2014 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2015 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2015 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2016 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2016 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2016 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2016 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2017 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2017 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,revenue,2017 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,operating_income,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,operating_income,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,operating_income,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x연결,operating_income,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:30
와토스코리아,00455875,분기x별도,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2013 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2013 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2013 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2013 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2014 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2014 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2014 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2014 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2015 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2015 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2015 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2015 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2016 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2016 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2016 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2016 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2017 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2017 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,revenue,2017 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,operating_income,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,operating_income,2012 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,operating_income,2012 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,operating_income,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
와토스코리아,00455875,분기x별도,operating_income,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:18:37
우리기술,00231044,연간x별도,revenue,2002,data_gap,"UI blank, DB=None",2026-07-07T21:19:27
우리기술,00231044,연간x별도,operating_income,2005,data_gap,"UI blank, DB=None",2026-07-07T21:19:27
우리기술,00231044,연간x별도,operating_income,2006,data_gap,"UI blank, DB=None",2026-07-07T21:19:27
우리기술,00231044,분기x별도,operating_income,2006 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:19:41
우리기술,00231044,분기x별도,operating_income,2007 CQ1,data_gap,"UI blank, DB=None",2026-07-07T21:19:41
우리기술,00231044,분기x별도,operating_income,2007 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:19:41
우리기술투자,00231664,연간x연결,operating_income,2023,data_gap,"UI blank, DB=None",2026-07-07T21:19:54
우리기술투자,00231664,연간x별도,revenue,2000,data_gap,"UI blank, DB=None",2026-07-07T21:19:59
우리기술투자,00231664,연간x별도,operating_income,2000,data_gap,"UI blank, DB=None",2026-07-07T21:19:59
우리기술투자,00231664,분기x연결,revenue,2011 CQ2,data_gap,"UI blank, DB=None",2026-07-07T21:20:06
우리기술투자,00231664,분기x연결,revenue,2011 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:20:06
우리기술투자,00231664,분기x연결,revenue,2011 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:20:06
우리기술투자,00231664,분기x연결,revenue,2012 CQ3,data_gap,"UI blank, DB=None",2026-07-07T21:20:06
우리기술투자,00231664,분기x연결,revenue,2012 CQ4,data_gap,"UI blank, DB=None",2026-07-07T21:20:06
