corp_code,corp_name,stock_code,market,fiscal_month,earliest_fy,latest_fy,distinct_fy_count
00149345,조흥,002600,KOSPI,12,1999,2026,28
00992871,종근당,185750,KOSPI,12,2012,2026,15
00390055,종근당바이오,063160,KOSPI,12,2000,2026,27
00149354,종근당홀딩스,001630,KOSPI,12,2000,2026,27
00753643,주성코퍼레이션,109070,KOSPI,12,2008,2026,19
00269241,주연테크,044380,KOSPI,12,2004,2026,23
00150633,지누스,013890,KOSPI,12,1999,2026,26
00156354,지엠비코리아,013870,KOSPI,12,2009,2026,18
00159698,지역난방공사,071320,KOSPI,12,2007,2026,20
00557933,진도,088790,KOSPI,12,2004,2026,23
00150439,진양산업,003780,KOSPI,12,1997,2026,28
00160375,진양폴리우레탄,010640,KOSPI,12,1998,2026,27
00646732,진양홀딩스,100250,KOSPI,12,2007,2026,20
00347734,진양화학,051630,KOSPI,12,2003,2026,24
00653024,진에어,272450,KOSPI,12,2015,2026,12
00118521,진원생명과학,011000,KOSPI,12,1999,2026,28
00150828,진흥기업,002780,KOSPI,12,2002,2026,25
00153621,참엔지니어링,009310,KOSPI,12,2000,2026,25
00151395,천일고속,000650,KOSPI,12,1998,2026,28
00125576,체시스,033250,KOSPI,12,2000,2026,27
00258801,카카오,035720,KOSPI,12,1999,2026,27
01133217,카카오뱅크,323410,KOSPI,12,2018,2026,9
01244601,카카오페이,377300,KOSPI,12,2019,2026,8
00159810,카프로,006380,KOSPI,12,1998,2026,28
01203312,케이뱅크,279570,KOSPI,12,2019,2026,8
00114765,케이비아이동국실업,001620,KOSPI,12,1999,2026,26
00105271,케이씨씨,002380,KOSPI,12,1998,2026,29
01428203,케이씨씨글라스,344820,KOSPI,12,2019,2026,8
01261893,케이씨텍,281820,KOSPI,12,2017,2026,10
00103042,케이씨티시,009070,KOSPI,12,2000,2026,25
01323032,케이카,381970,KOSPI,12,2019,2026,8
00190321,케이티,030200,KOSPI,12,1998,2026,29
00349097,케이티스카이라이프,053210,KOSPI,12,2001,2026,26
00244455,케이티앤지,033780,KOSPI,12,1997,2026,29
00152686,코리아써키트,007810,KOSPI,12,2001,2026,26
00113191,코리안리,003690,KOSPI,12,2001,2026,23
01009789,코스맥스,192820,KOSPI,12,2013,2026,14
00219574,코스맥스비티아이,044820,KOSPI,12,1999,2026,28
00129989,코스모신소재,005070,KOSPI,12,1997,2026,30
00160302,코스모화학,005420,KOSPI,12,2000,2026,27
00210856,코아스,071950,KOSPI,12,2003,2026,24
00152862,코오롱,002020,KOSPI,12,1999,2026,28
00152880,코오롱글로벌,003070,KOSPI,12,1999,2026,28
00795135,코오롱인더,120110,KOSPI,12,2009,2026,18
00170558,코웨이,021240,KOSPI,12,1997,2026,30
00203315,콘텐트리중앙,036420,KOSPI,12,1999,2026,28
00203290,콜마홀딩스,024720,KOSPI,12,2001,2026,26
00132354,쿠쿠홀딩스,192400,KOSPI,12,2012,2026,15
01267684,쿠쿠홈시스,284740,KOSPI,12,2017,2026,10
01205329,크라운제과,264900,KOSPI,12,2016,2026,11
00153126,크라운해태홀딩스,005740,KOSPI,12,1997,2026,30
00760971,크래프톤,259960,KOSPI,12,2014,2026,13
00140131,키다리스튜디오,020120,KOSPI,12,1999,2026,28
00296290,키움증권,039490,KOSPI,12,2002,2026,23
00122481,태경비케이,014580,KOSPI,12,2000,2026,27
00153339,태경산업,015890,KOSPI,12,1998,2026,29
00109161,태경케미컬,006890,KOSPI,12,2000,2026,26
00153393,태광산업,003240,KOSPI,12,1999,2026,28
00153524,태림포장,011280,KOSPI,12,2000,2026,27
00153755,태양금속공업,004100,KOSPI,12,1997,2026,30
00153861,태영건설,009410,KOSPI,12,2000,2026,27
00256955,테이팩스,055490,KOSPI,12,2015,2026,12
00361488,텔코웨어,078000,KOSPI,12,2002,2026,25
00816544,토니모리,214420,KOSPI,12,2013,2026,14
00671376,트리니티항공,091810,KOSPI,12,2016,2026,11
00409672,티비에이치글로벌,084870,KOSPI,12,2003,2026,24
00118965,티에이치엔,019180,KOSPI,12,1999,2026,28
00949161,티엠씨,217590,KOSPI,12,2023,2026,4
01497869,티와이홀딩스,363280,KOSPI,12,2020,2026,7
00109514,티웨이홀딩스,004870,KOSPI,12,2002,2026,25
00426086,티케이지휴켐스,069260,KOSPI,12,2001,2026,26
00171265,파라다이스,034230,KOSPI,12,1997,2026,27
00145163,파미셀,005690,KOSPI,12,1999,2026,28
00260408,팜스코,036580,KOSPI,12,2000,2026,23
00135050,팜젠사이언스,004720,KOSPI,12,2000,2026,26
00122737,팬오션,028670,KOSPI,12,2005,2026,22
00148522,퍼스텍,010820,KOSPI,12,2001,2026,26
00161709,퍼시스,016800,KOSPI,12,1999,2026,28
00134723,페이퍼코리아,001020,KOSPI,12,1997,2026,30
00573579,평화산업,090080,KOSPI,12,2005,2026,22
00155124,평화홀딩스,010770,KOSPI,12,1999,2026,27
00155258,포스코스틸리온,058430,KOSPI,12,2000,2026,27
00124504,포스코인터내셔널,047050,KOSPI,12,1999,2026,28
00155276,포스코퓨처엠,003670,KOSPI,12,1999,2026,28
00155355,풀무원,017810,KOSPI,12,2000,2026,27
00684714,풍산,103140,KOSPI,12,2007,2026,20
00155531,풍산홀딩스,005810,KOSPI,12,2000,2026,27
01510489,프레스티지바이오파마,950210,KOSPI,6,2019,2026,8
00122825,프리티,006490,KOSPI,12,1999,2026,28
00547583,하나금융지주,086790,KOSPI,12,2004,2026,23
00248974,하나제약,293480,KOSPI,12,2016,2026,11
00269940,하나투어,039130,KOSPI,12,1999,2026,28
01204056,하이브,352820,KOSPI,12,2018,2026,9
00435312,하이스틸,071090,KOSPI,12,2002,2026,25
00150244,하이트진로,000080,KOSPI,12,2000,2026,27
00148993,하이트진로홀딩스,000140,KOSPI,12,1997,2026,30
00261285,한국가스공사,036460,KOSPI,12,1999,2026,28
00156691,한국공항,005430,KOSPI,12,1997,2026,30
00432102,한국금융지주,071050,KOSPI,12,2001,2026,26
00160205,한국내화,010040,KOSPI,12,1997,2026,30
00157070,한국단자공업,025540,KOSPI,12,1999,2026,28
00160418,한국무브넥스,010100,KOSPI,12,2000,2026,26
00157991,한국석유공업,004090,KOSPI,12,1998,2026,29
00158112,한국수출포장공업,002200,KOSPI,12,2003,2026,24
00158149,한국쉘석유,002960,KOSPI,12,2000,2026,25
00160047,한국앤컴퍼니,000240,KOSPI,12,2000,2026,27
00404701,한국자산신탁,123890,KOSPI,12,2014,2026,13
00159193,한국전력공사,015760,KOSPI,12,1999,2026,28
00159254,한국전자홀딩스,006200,KOSPI,12,2000,2026,27
00133706,한국제지,027970,KOSPI,12,2000,2026,23
00159500,한국종합기술,023350,KOSPI,12,2009,2026,18
00159564,한국주강,025890,KOSPI,12,1997,2026,30
00159573,한국주철관공업,000970,KOSPI,12,2001,2026,23
00687711,한국철강,104700,KOSPI,12,2006,2026,21
00159795,한국카본,017960,KOSPI,12,2000,2026,26
00939331,한국콜마,161890,KOSPI,12,2012,2026,15
00937324,한국타이어앤테크놀로지,161390,KOSPI,12,2011,2026,16
00233653,한국토지신탁,034830,KOSPI,12,1998,2026,28
00124090,한국특강,007280,KOSPI,12,1999,2026,26
00309503,한국항공우주,047810,KOSPI,12,2000,2026,26
00823429,한국화장품,123690,KOSPI,12,2010,2026,17
00160621,한국화장품제조,003350,KOSPI,12,1998,2026,29
00160861,한농화성,011500,KOSPI,12,2001,2026,23
00161046,한독,002390,KOSPI,12,2000,2026,24
00413523,한미글로벌,053690,KOSPI,12,2007,2026,20
00161383,한미반도체,042700,KOSPI,12,2003,2026,24
00161426,한미사이언스,008930,KOSPI,12,1999,2026,28
00828497,한미약품,128940,KOSPI,12,2010,2026,17
00161693,한샘,009240,KOSPI,12,2001,2026,26
00188089,한섬,020000,KOSPI,12,2001,2026,26
00161860,한성기업,003680,KOSPI,12,1999,2026,28
00728638,한세실업,105630,KOSPI,12,2008,2026,19
00357360,한세엠케이,069640,KOSPI,12,2009,2026,18
00140946,한솔로지스틱스,009180,KOSPI,12,2000,2026,25
01060744,한솔제지,213500,KOSPI,12,2014,2026,13
00140955,한솔케미칼,014680,KOSPI,12,1997,2026,30
00157399,한솔테크닉스,004710,KOSPI,12,1999,2026,28
00171636,한솔홀딩스,004150,KOSPI,12,1997,2026,30
00203582,한솔홈데코,025750,KOSPI,12,2000,2026,27
00162063,한신공영,004960,KOSPI,12,2000,2026,26
00162072,한신기계공업,011700,KOSPI,12,1997,2026,29
00162416,한양증권,001750,KOSPI,12,2000,2026,27
00161125,한온시스템,018880,KOSPI,12,2000,2026,27
00162586,한올바이오파마,009420,KOSPI,12,1999,2026,28
00129509,한익스프레스,014130,KOSPI,12,1999,2026,28
01319808,한일시멘트,300720,KOSPI,12,2018,2026,9
00163196,한일철강,002220,KOSPI,12,1997,2026,29
00162993,한일홀딩스,003300,KOSPI,12,1999,2026,28
00159209,한전기술,052690,KOSPI,12,2007,2026,20
00194947,한전산업,130660,KOSPI,12,2008,2026,19
00163512,한진,002320,KOSPI,12,1999,2026,28
00163673,한진중공업홀딩스,003480,KOSPI,12,2000,2026,26
00983040,한진칼,180640,KOSPI,12,2012,2026,15
00163716,한창,005110,KOSPI,12,1999,2026,28
00163761,한창제지,009460,KOSPI,12,1997,2026,29
00534598,한컴라이프케어,372910,KOSPI,12,2019,2026,8
00160588,한화,000880,KOSPI,12,1999,2026,28
01722437,한화갤러리아,452260,KOSPI,12,2022,2026,5
01867758,한화비전,489790,KOSPI,12,2024,2026,3
00113058,한화생명,088350,KOSPI,12,2008,2026,19
00135917,한화손해보험,000370,KOSPI,12,2001,2026,22
00162461,한화솔루션,009830,KOSPI,12,1999,2026,28
00339391,한화시스템,272210,KOSPI,12,2017,2026,10
00126566,한화에어로스페이스,012450,KOSPI,12,2000,2026,27
00361008,한화엔진,082740,KOSPI,12,2003,2026,24
00111704,한화오션,042660,KOSPI,12,1999,2026,28
00148610,한화투자증권,003530,KOSPI,12,1999,2026,28
01032413,해성디에스,195870,KOSPI,12,2014,2026,13
00428321,해태제과식품,101530,KOSPI,12,2005,2026,22
00119140,핸즈코퍼레이션,143210,KOSPI,12,2014,2026,13
00164478,현대건설,000720,KOSPI,12,1999,2026,28
01721809,현대그린푸드,453340,KOSPI,12,2022,2026,5
00360595,현대글로비스,086280,KOSPI,12,2003,2026,24
00302926,현대로템,064350,KOSPI,12,2004,2026,23
00300548,현대리바트,079430,KOSPI,12,2003,2026,24
00164788,현대모비스,012330,KOSPI,12,1998,2026,29
00428251,현대백화점,069960,KOSPI,12,2001,2026,26
00125743,현대비앤지스틸,004560,KOSPI,12,1999,2026,27
00164706,현대약품,004310,KOSPI,11,1997,2026,30
00164724,현대엘리베이터,017800,KOSPI,12,1999,2026,28
00362441,현대오토에버,307950,KOSPI,12,2016,2026,11
00106623,현대위아,011210,KOSPI,12,2002,2026,25
00164742,현대자동차,005380,KOSPI,12,1999,2026,28
00145880,현대제철,004020,KOSPI,12,1997,2026,29
00105280,현대지에프홀딩스,005440,KOSPI,12,1998,2026,29
00137997,현대차증권,001500,KOSPI,12,1999,2026,23
00164812,현대코퍼레이션,011760,KOSPI,12,2001,2026,26
01108099,현대코퍼레이션홀딩스,227840,KOSPI,12,2014,2026,13
00403632,현대퓨처넷,126560,KOSPI,12,2008,2026,19
00164973,현대해상,001450,KOSPI,12,2000,2026,27
00412597,현대홈쇼핑,057050,KOSPI,12,2008,2026,19
00441243,형지엘리트,093240,KOSPI,6,2008,2026,19
00165343,혜인,003010,KOSPI,12,1999,2026,28
00226316,호전실업,111110,KOSPI,12,2014,2026,13
00165680,호텔신라,008770,KOSPI,12,2000,2026,24
01532603,화승알앤에이,378850,KOSPI,12,2020,2026,7
01128613,화승엔터프라이즈,241590,KOSPI,12,2015,2026,12
00166227,화승인더스트리,006060,KOSPI,12,2000,2026,25
00166272,화승코퍼레이션,013520,KOSPI,12,2000,2026,26
00166315,화신,010690,KOSPI,12,1999,2026,28
00661847,화인베스틸,133820,KOSPI,12,2012,2026,15
00166500,화천기계,010660,KOSPI,12,1999,2026,28
00166519,화천기공,000850,KOSPI,12,1998,2026,29
00166573,환인제약,016580,KOSPI,12,1999,2026,28
00218575,황금에스티,032560,KOSPI,12,2000,2026,27
00117188,효성,004800,KOSPI,12,1999,2026,28
01316245,효성중공업,298040,KOSPI,12,2018,2026,9
01316227,효성티앤씨,298020,KOSPI,12,2018,2026,9
01316236,효성화학,298000,KOSPI,12,2018,2026,9
00595191,후성,093370,KOSPI,12,2005,2026,22
00111421,휴니드테크놀러지스,005870,KOSPI,12,1999,2026,28
00362238,휴비스,079980,KOSPI,12,2002,2026,25
00156488,휴스틸,005010,KOSPI,12,1997,2026,30
00103176,흥국화재,000540,KOSPI,12,2000,2026,26
00167208,흥아해운,003280,KOSPI,12,1999,2026,28
00414850,효성 ITX,094280,KOSPI,12,2005,2026,22
00161976,한세예스24홀딩스,016450,KOSPI,12,2000,2026,27
00136776,차AI헬스케어,025620,KOSPI,12,1997,2026,30
00365387,AJ네트웍스,095570,KOSPI,12,2005,2026,22
00125080,AK홀딩스,006840,KOSPI,12,1999,2026,28
00219097,BGF,027410,KOSPI,12,2012,2026,15
01263022,BGF리테일,282330,KOSPI,12,2017,2026,10
00858364,BNK금융지주,138930,KOSPI,12,2009,2026,18
00122579,BYC,001460,KOSPI,12,1997,2026,30
00148540,CJ,001040,KOSPI,12,1999,2026,28
00113410,CJ대한통운,000120,KOSPI,12,1999,2026,28
00129013,CJ씨푸드,011150,KOSPI,12,2000,2026,27
00635134,CJ제일제당,097950,KOSPI,12,2006,2026,21
00303873,CJ CGV,079160,KOSPI,12,2002,2026,25
00149026,CS홀딩스,000590,KOSPI,12,2000,2026,27
00163345,DB,012030,KOSPI,12,1997,2026,30
00159102,DB손해보험,005830,KOSPI,12,1998,2026,28
00115694,DB증권,016610,KOSPI,12,2000,2026,27
00160843,DB하이텍,000990,KOSPI,12,1999,2026,28
00126089,DH오토넥스,000300,KOSPI,12,1999,2026,27
00108746,DKME,015590,KOSPI,12,1999,2026,27
00109693,DL,000210,KOSPI,12,1999,2026,28
01524093,DL이앤씨,375500,KOSPI,12,2020,2026,7
00116949,DN오토모티브,007340,KOSPI,12,2004,2026,23
00118266,DRB동일,004840,KOSPI,12,2000,2026,27
00108612,DS단석,017860,KOSPI,12,2021,2026,6
00110608,DSR,155660,KOSPI,12,2011,2026,16
00151298,DSR제강,069730,KOSPI,12,2001,2026,26
00155212,포스코DX,022100,KOSPI,12,1999,2026,28
00117726,DYP,092780,KOSPI,12,2015,2026,12
00126308,삼성E&A,028050,KOSPI,12,1999,2026,28
00165583,E1,017940,KOSPI,12,1999,2026,28
01568413,F&F,383220,KOSPI,12,2021,2026,6
00126487,F&F 홀딩스,007700,KOSPI,12,1998,2026,29
00557508,GKL,114090,KOSPI,12,2007,2026,20
00500254,GS,078930,KOSPI,12,2003,2026,24
00120030,GS건설,006360,KOSPI,12,1999,2026,28
00138190,GS글로벌,001250,KOSPI,12,1998,2026,29
00140177,GS리테일,007070,KOSPI,12,2000,2026,21
01882845,GS피앤엘,499790,KOSPI,12,2024,2026,3
01205842,HD건설기계,267270,KOSPI,12,2017,2026,10
00164830,HD한국조선해양,009540,KOSPI,12,1999,2026,28
01205709,HD현대,267250,KOSPI,12,2017,2026,10
01194689,HD현대마린솔루션,443060,KOSPI,12,2022,2026,5
00406046,HD현대마린엔진,071970,KOSPI,12,2007,2026,20
01199550,HD현대에너지솔루션,322000,KOSPI,12,2017,2026,10
01205851,HD현대일렉트릭,267260,KOSPI,12,2017,2026,10
01390344,HD현대중공업,329180,KOSPI,12,2019,2026,8
00164636,HDC,012630,KOSPI,12,2000,2026,26
00350312,HDC랩스,039570,KOSPI,12,2013,2026,14
00357935,HDC현대EP,089470,KOSPI,12,2004,2026,23
00633835,HJ중공업,097230,KOSPI,12,2006,2026,21
01042775,HL만도,204320,KOSPI,12,2013,2026,14
00299002,HL홀딩스,060980,KOSPI,12,1999,2026,25
00161116,HL D&I,014790,KOSPI,12,2001,2026,26
00169048,HLB글로벌,003580,KOSPI,12,1999,2026,28
00164645,HMM,011200,KOSPI,12,1999,2026,28
00140168,HS애드,035000,KOSPI,12,1999,2026,28
00174527,HS화성,002460,KOSPI,12,1999,2026,28
01854763,HS효성,487570,KOSPI,12,2024,2026,3
01316254,HS효성첨단소재,298050,KOSPI,12,2018,2026,9
00422895,세이브존I&C,067830,KOSPI,12,2001,2026,24
00219486,신세계I&C,035510,KOSPI,12,2000,2026,27
00458234,아시아나IDT,267850,KOSPI,12,2016,2026,11
00878915,iM금융지주,139130,KOSPI,12,2009,2026,18
00105101,INVENI,015360,KOSPI,12,1997,2026,29
01310269,IPARK현대산업개발,294870,KOSPI,12,2018,2026,9
00980122,JB금융지주,175330,KOSPI,12,2012,2026,15
00225706,JW생명과학,234080,KOSPI,12,2013,2026,14
00149947,JW중외제약,001060,KOSPI,12,1999,2026,28
00632304,JW홀딩스,096760,KOSPI,12,2005,2026,21
00688996,KB금융,105560,KOSPI,12,2006,2026,21
00117629,KBI동양철관,008970,KOSPI,12,1997,2026,30
00159971,KC그린홀딩스,009440,KOSPI,12,2000,2026,26
00797364,KC코트렐,119650,KOSPI,12,2009,2026,18
00589127,KEC,092220,KOSPI,12,2005,2026,22
00138242,KG모빌리티,003620,KOSPI,12,2002,2026,25
00115676,KG스틸,016380,KOSPI,12,1997,2026,30
00159740,KISCO홀딩스,001940,KOSPI,12,2000,2026,27
00159218,한전KPS,051600,KOSPI,12,2005,2026,22
00191472,KPX케미칼,025000,KOSPI,12,2003,2026,24
00587466,KPX홀딩스,092230,KOSPI,12,2004,2026,23
00112378,KR모터스,000040,KOSPI,12,1997,2026,30
00160232,KSS해운,044450,KOSPI,12,2005,2026,22
00372882,KTcs,058850,KOSPI,12,2000,2026,26
00372873,KTis,058860,KOSPI,12,2001,2026,26
00593032,LF,093050,KOSPI,12,2005,2026,22
00120021,LG,003550,KOSPI,12,2000,2026,27
00105873,LG디스플레이,034220,KOSPI,12,2000,2026,26
00356370,LG생활건강,051900,KOSPI,12,1999,2026,28
00139834,LG씨엔에스,064400,KOSPI,12,2002,2026,25
01515323,LG에너지솔루션,373220,KOSPI,12,2020,2026,7
00231363,LG유플러스,032640,KOSPI,12,2000,2026,27
00105961,LG이노텍,011070,KOSPI,12,2006,2026,21
00401731,LG전자,066570,KOSPI,12,2000,2026,27
00222532,LG헬로비전,037560,KOSPI,12,2007,2026,20
00356361,LG화학,051910,KOSPI,12,1999,2026,28
00503668,LIG디펜스앤에어로스페이스,079550,KOSPI,12,2013,2026,14
00105952,LS,006260,KOSPI,12,2000,2026,27
00104698,LS네트웍스,000680,KOSPI,12,2000,2026,27
00525934,LX세미콘,108320,KOSPI,12,2008,2026,19
00120076,LX인터내셔널,001120,KOSPI,12,2000,2026,27
00759513,LX하우시스,108670,KOSPI,12,2008,2026,19
01562589,LX홀딩스,383800,KOSPI,12,2021,2026,6
00121534,MH에탄올,023150,KOSPI,12,1999,2026,28
00266961,NAVER,035420,KOSPI,12,2001,2026,26
00261443,NC,036570,KOSPI,12,1999,2026,28
00120182,NH투자증권,005940,KOSPI,12,2000,2026,27
00983271,NHN,181710,KOSPI,12,2012,2026,15
00116301,NI스틸,008260,KOSPI,12,1999,2026,28
00158316,NICE,034310,KOSPI,12,2001,2026,26
00158325,NICE평가정보,030190,KOSPI,12,1999,2026,28
01760738,OCI,456040,KOSPI,12,2023,2026,4
00148896,OCI홀딩스,010060,KOSPI,12,1997,2026,30
00119007,무림P&P,009580,KOSPI,12,1997,2026,28
00767460,PI첨단소재,178920,KOSPI,12,2012,2026,15
00122472,PKC,001340,KOSPI,12,1997,2026,30
00155319,POSCO홀딩스,005490,KOSPI,12,1999,2026,28
00138279,S-Oil,010950,KOSPI,12,2000,2026,27
00132725,SB성보,003080,KOSPI,12,1997,2026,30
00130772,SBS,034120,KOSPI,12,1997,2026,30
00126362,삼성SDI,006400,KOSPI,12,2002,2026,25
00152039,SG글로벌,001380,KOSPI,12,1999,2026,28
00133511,SG세계물산,004060,KOSPI,12,2000,2026,27
00125150,SGC에너지,005090,KOSPI,12,1997,2026,30
00136457,SH에너지화학,002360,KOSPI,12,2000,2026,27
00137809,SHD,001770,KOSPI,12,1999,2026,28
00138260,SIMPAC,009160,KOSPI,12,1997,2026,30
00134510,SJG세종,033530,KOSPI,12,2001,2026,26
00144164,SK가스,018670,KOSPI,12,1999,2026,28
00131780,SK네트웍스,001740,KOSPI,12,1999,2026,28
00131832,SK디스커버리,006120,KOSPI,12,1999,2026,28
00508344,SK디앤디,210980,KOSPI,12,2013,2026,14
01319899,SK바이오사이언스,302440,KOSPI,12,2018,2026,9
01596425,SK스퀘어,402340,KOSPI,12,2020,2026,7
01386916,SK아이이테크놀로지,361610,KOSPI,12,2019,2026,8
00480367,SK오션플랜트,100090,KOSPI,12,2006,2026,21
00631518,SK이노베이션,096770,KOSPI,12,2005,2026,22
01817081,SK이터닉스,475150,KOSPI,12,2023,2026,4
00131850,SK증권,001510,KOSPI,12,2000,2026,26
01267170,SK케미칼,285130,KOSPI,12,2017,2026,10
00159023,SK텔레콤,017670,KOSPI,12,1999,2026,28
00139889,SKC,011790,KOSPI,12,1999,2026,28
00134477,SNT다이내믹스,003570,KOSPI,12,1997,2026,30
00398792,SNT모티브,064960,KOSPI,12,2001,2026,26
00648721,SNT에너지,100840,KOSPI,12,2007,2026,20
00225159,SNT홀딩스,036530,KOSPI,12,1999,2026,28
00129387,SP삼화,000390,KOSPI,12,1999,2026,28
00138297,STX,011810,KOSPI,12,1999,2026,28
01784394,STX그린로지스,465770,KOSPI,12,2023,2026,4
00480455,STX엔진,077970,KOSPI,12,2003,2026,24
00132211,SUN&L,002820,KOSPI,12,1998,2026,28
00127042,SYTS,002170,KOSPI,12,2000,2026,27
00117300,TCC스틸,002710,KOSPI,12,1998,2026,29
00127802,삼익THK,004380,KOSPI,12,1997,2026,30
00154329,TP,007980,KOSPI,12,1999,2026,28
00117230,TYM,002900,KOSPI,12,1999,2026,28
00142865,WISCOM,024070,KOSPI,12,2006,2026,21
00249247,YG PLUS,037270,KOSPI,12,2001,2026,26
