corp_code,corp_name,stock_code,market,fiscal_month,earliest_fy,latest_fy,distinct_fy_count
00192499,팜스토리,027710,KOSDAQ,12,2000,2026,27
01101041,패션플랫폼,225590,KOSDAQ,12,2013,2026,13
00339072,팬스타엔터프라이즈,054300,KOSDAQ,12,1999,2026,28
00397191,팬엔터테인먼트,068050,KOSDAQ,12,2004,2026,23
00962922,팬젠,222110,KOSDAQ,12,2013,2026,14
01146220,팸텍,271830,KOSDAQ,12,2015,2026,12
01152470,펄어비스,263750,KOSDAQ,12,2015,2026,12
00761059,펌텍코리아,251970,KOSDAQ,12,2017,2026,10
01409022,페니트리움바이오,187660,KOSDAQ,12,2019,2026,8
01817920,페스카로,0015S0,KOSDAQ,12,2023,2026,4
00957373,펨트론,168360,KOSDAQ,12,2020,2026,7
00415868,펩트론,087010,KOSDAQ,12,2012,2026,15
00392691,포니링크,064800,KOSDAQ,12,2000,2026,27
00188797,포메탈,119500,KOSDAQ,12,2008,2026,19
01513699,포바이포,389140,KOSDAQ,12,2020,2026,7
00862312,포스뱅크,105760,KOSDAQ,12,2021,2026,6
00128111,포스코엠텍,009520,KOSDAQ,12,2000,2026,26
00939942,포시에스,189690,KOSDAQ,6,2013,2026,14
00962393,포인트모바일,318020,KOSDAQ,12,2018,2026,9
01179608,포인트엔지니어링,256630,KOSDAQ,12,2017,2026,10
01393721,포커스에이아이,331380,KOSDAQ,12,2018,2026,9
01047707,포톤,208710,KOSDAQ,12,2013,2026,14
01806951,폰드그룹,472850,KOSDAQ,12,2023,2026,4
00617998,폴라리스세원,234100,KOSDAQ,12,2012,2026,15
00269852,폴라리스오피스,041020,KOSDAQ,12,2003,2026,24
00663669,폴라리스우노,114630,KOSDAQ,12,2007,2026,20
01565364,폴레드,487580,KOSDAQ,12,2022,2026,5
01259311,푸드나무,290720,KOSDAQ,12,2016,2026,11
00165103,푸드웰,005670,KOSDAQ,12,2000,2026,25
00537832,푸른로보틱스,094940,KOSDAQ,12,2005,2026,22
00124805,푸른저축은행,007330,KOSDAQ,12,2000,2026,26
00155373,풍강,093380,KOSDAQ,8,2005,2026,22
00155452,풍국주정,023900,KOSDAQ,12,2002,2026,25
00417167,풍원정밀,371950,KOSDAQ,12,2019,2026,8
01110474,풍전약품,298060,KOSDAQ,12,2018,2026,9
01357446,퓨런티어,370090,KOSDAQ,12,2019,2026,8
01027828,퓨릿,445180,KOSDAQ,12,2021,2026,6
01053540,퓨쳐켐,220100,KOSDAQ,12,2012,2026,15
00356389,프럼파스트,035200,KOSDAQ,12,2004,2026,23
01258428,프레스티지바이오로직스,334970,KOSDAQ,6,2017,2026,10
01359736,프로이천,321260,KOSDAQ,12,2017,2026,10
00325112,프로텍,053610,KOSDAQ,12,2004,2026,23
01688568,프로티나,468530,KOSDAQ,12,2023,2026,4
01267958,프로티아,303360,KOSDAQ,12,2015,2026,11
01217865,프롬바이오,377220,KOSDAQ,12,2019,2026,8
01137295,프리시젼바이오,335810,KOSDAQ,12,2018,2026,9
00352064,프리엠스,053160,KOSDAQ,12,2000,2026,25
01575839,플라즈맵,405000,KOSDAQ,12,2020,2026,7
00297448,플래스크,041590,KOSDAQ,12,2001,2026,25
01454341,플래티어,367000,KOSDAQ,12,2019,2026,8
00490179,플랜티넷,075130,KOSDAQ,12,2003,2026,24
00862853,플레이디,237820,KOSDAQ,12,2017,2026,10
00138367,플레이위드,023770,KOSDAQ,12,2000,2026,27
00110750,플루토스,019570,KOSDAQ,12,2000,2026,26
01237434,플리토,300080,KOSDAQ,12,2017,2026,10
00276083,피노,033790,KOSDAQ,12,1999,2026,28
00189538,피델릭스,032580,KOSDAQ,12,1999,2026,28
00297934,피씨디렉트,051380,KOSDAQ,12,2000,2026,24
01051092,피씨엘,241820,KOSDAQ,12,2014,2025,12
01429220,피아이이,452450,KOSDAQ,12,2022,2026,4
00525864,피앤씨테크,237750,KOSDAQ,12,2014,2026,13
01419205,피앤에스로보틱스,460940,KOSDAQ,12,2022,2026,5
01365825,피에스케이,319660,KOSDAQ,12,2019,2026,8
00208444,피에스케이홀딩스,031980,KOSDAQ,12,1999,2026,23
00155638,피에스텍,002230,KOSDAQ,12,1999,2026,28
00155151,피에이치에이,043370,KOSDAQ,12,1999,2026,28
01112889,피엔에이치테크,239890,KOSDAQ,12,2013,2026,14
01290381,피엔케이피부임상연구센타,347740,KOSDAQ,12,2018,2026,9
00612294,피엔티,137400,KOSDAQ,12,2010,2026,17
01144569,피엔티엠에스,257370,KOSDAQ,12,2016,2026,11
00654175,피엠티,147760,KOSDAQ,12,2014,2026,13
00829380,피제이메탈,128660,KOSDAQ,12,2009,2026,18
00155735,피제이전자,006140,KOSDAQ,12,1999,2026,28
00604028,피코그램,376180,KOSDAQ,12,2019,2026,8
01118281,피플바이오,304840,KOSDAQ,12,2018,2026,9
00495086,픽셀플러스,087600,KOSDAQ,12,2013,2026,14
01524507,핀텔,291810,KOSDAQ,12,2018,2026,9
01488320,필에너지,378340,KOSDAQ,12,2021,2026,6
00938721,필옵틱스,161580,KOSDAQ,12,2015,2026,12
01405390,핌스,347770,KOSDAQ,12,2018,2026,9
01142075,핑거,163730,KOSDAQ,12,2018,2026,9
01584934,핑거스토리,417180,KOSDAQ,12,2020,2026,7
00601191,하나기술,299030,KOSDAQ,12,2018,2026,9
00445054,하나마이크론,067310,KOSDAQ,12,2003,2026,24
00660750,하나머티리얼즈,166090,KOSDAQ,12,2015,2026,12
00857727,하림,136480,KOSDAQ,12,2010,2026,17
00148364,하림지주,003380,KOSDAQ,12,2015,2026,12
01663569,하스,450330,KOSDAQ,12,2022,2026,5
00527491,하이드로리튬,101670,KOSDAQ,12,2006,2026,21
01505186,하이딥,365590,KOSDAQ,12,2020,2026,7
00977641,하이로닉,149980,KOSDAQ,12,2010,2026,16
00165060,하이록코리아,013030,KOSDAQ,12,1999,2026,28
00825959,하이비젼시스템,126700,KOSDAQ,12,2009,2026,18
00650771,하이젠알앤엠,160190,KOSDAQ,12,2022,2026,5
00688358,하이즈항공,221840,KOSDAQ,12,2013,2026,14
00409964,하이텍팜,106190,KOSDAQ,12,2008,2026,19
00391197,하이퍼코퍼레이션,065650,KOSDAQ,12,2002,2026,25
00221728,하츠,066130,KOSDAQ,12,2000,2026,26
00156442,한국가구,004590,KOSDAQ,12,1999,2026,27
00156956,한국기업평가,034950,KOSDAQ,12,1999,2026,28
00579139,한국맥널티,222980,KOSDAQ,12,2013,2026,14
01179617,한국비엔씨,256840,KOSDAQ,12,2016,2026,11
01031229,한국비티비,219750,KOSDAQ,12,2012,2026,15
00158015,한국선재,025550,KOSDAQ,12,1997,2026,30
00158565,한국알콜,017890,KOSDAQ,12,1998,2026,29
00532855,한국유니온제약,080720,KOSDAQ,12,2016,2026,11
00361169,한국전자인증,041460,KOSDAQ,12,2008,2026,19
00257732,한국정밀기계,101680,KOSDAQ,12,2007,2026,20
00261957,한국정보공학,039740,KOSDAQ,12,2000,2026,25
00306454,한국정보인증,053300,KOSDAQ,12,2011,2026,16
00159342,한국정보통신,025770,KOSDAQ,12,2000,2026,27
00403766,한국첨단소재,062970,KOSDAQ,12,2016,2026,11
00149594,한국캐피탈,023760,KOSDAQ,12,2001,2026,25
00303396,한국컴퓨터,054040,KOSDAQ,12,2000,2026,27
00160010,한국큐빅,021650,KOSDAQ,12,2000,2026,24
00187770,한국파마,032300,KOSDAQ,12,2018,2026,9
00198192,한국팩키지,037230,KOSDAQ,12,2000,2026,26
00765897,한국피아이엠,448900,KOSDAQ,12,2020,2026,7
00204262,한글과컴퓨터,030520,KOSDAQ,12,1999,2026,28
00244783,한네트,052600,KOSDAQ,12,1999,2026,27
01069736,한독크린텍,256150,KOSDAQ,12,2017,2026,10
00683061,한라캐스트,125490,KOSDAQ,12,2023,2026,4
00607496,한빛레이저,452190,KOSDAQ,12,2021,2026,6
00348292,한빛소프트,047080,KOSDAQ,12,1999,2026,27
00958451,한선엔지니어링,452280,KOSDAQ,12,2021,2026,6
00389998,한성크린텍,066980,KOSDAQ,12,2001,2026,26
00625942,한솔아이원스,114810,KOSDAQ,12,2010,2026,17
00349060,한스바이오메드,042520,KOSDAQ,9,2007,2026,20
01602638,한싹,430690,KOSDAQ,12,2022,2026,5
00488989,한양디지텍,078350,KOSDAQ,12,2002,2026,25
00216762,한양이엔지,045100,KOSDAQ,12,1999,2026,28
01359815,한울반도체,320000,KOSDAQ,12,2019,2026,8
00560122,한울소재과학,091440,KOSDAQ,12,2005,2026,22
01230255,한울앤제주,276730,KOSDAQ,12,2019,2026,8
00162832,한일단조,024740,KOSDAQ,12,2000,2026,23
00162911,한일사료,005860,KOSDAQ,12,1999,2026,28
00267979,한일화학,007770,KOSDAQ,12,2000,2026,27
00156600,한주라이트메탈,198940,KOSDAQ,12,2011,2026,11
00146427,한주에이알티,058450,KOSDAQ,12,1999,2026,26
00474588,한중엔시에스,107640,KOSDAQ,12,2011,2026,16
00202839,한창산업,079170,KOSDAQ,12,2002,2026,25
00363592,한컴위드,054920,KOSDAQ,12,2001,2026,26
01016309,한켐,457370,KOSDAQ,12,2022,2026,5
00140566,한탑,002680,KOSDAQ,12,2000,2026,27
00404941,한텍,098070,KOSDAQ,12,2022,2026,5
01445024,한패스,408470,KOSDAQ,12,2023,2026,4
00219361,해성산업,034810,KOSDAQ,12,2002,2026,25
00453442,해성에어로보틱스,059270,KOSDAQ,12,2014,2026,11
00483735,해성옵틱스,076610,KOSDAQ,12,2012,2026,15
00793155,핸디소프트,220180,KOSDAQ,12,2012,2026,15
01160512,헝셩그룹,900270,KOSDAQ,12,2014,2026,13
01013311,헥토이노베이션,214180,KOSDAQ,12,2013,2026,14
00763701,헥토파이낸셜,234340,KOSDAQ,12,2017,2026,10
00359395,헬릭스미스,084990,KOSDAQ,12,2003,2026,24
00164502,현대공업,170030,KOSDAQ,12,2011,2026,16
01358463,현대무벡스,319400,KOSDAQ,12,2017,2026,10
00313649,현대바이오,048410,KOSDAQ,12,2000,2026,27
00347062,현대바이오랜드,052260,KOSDAQ,12,2002,2026,25
00164618,현대사료,016790,KOSDAQ,12,2016,2026,11
00228536,현대에버다임,041440,KOSDAQ,12,2001,2026,26
00255044,현대에이치티,039010,KOSDAQ,12,1999,2026,28
00656951,현대이지웰,090850,KOSDAQ,12,2011,2026,16
00667373,현대힘스,460930,KOSDAQ,12,2021,2026,6
00367455,현우산업,092300,KOSDAQ,12,2005,2026,22
01181807,형지글로벌,308100,KOSDAQ,12,2017,2026,10
00385336,홈캐스트,064240,KOSDAQ,12,2001,2026,26
00217743,화성밸브,039610,KOSDAQ,12,2001,2026,26
00825223,화신정공,126640,KOSDAQ,12,2010,2026,17
00527002,화인써키트,127980,KOSDAQ,12,2020,2026,7
00188973,화일약품,061250,KOSDAQ,12,2000,2026,27
00367385,효성오앤비,097870,KOSDAQ,6,2006,2026,21
01251577,휴네시온,290270,KOSDAQ,12,2016,2026,11
01453670,휴럼,353190,KOSDAQ,12,2019,2026,8
00540429,휴림로봇,090710,KOSDAQ,12,2004,2026,23
00230814,휴림에이텍,078590,KOSDAQ,12,2003,2026,24
01042979,휴마시스,205470,KOSDAQ,12,2012,2026,15
00787057,휴맥스,115160,KOSDAQ,12,2009,2026,18
00219440,휴맥스홀딩스,028080,KOSDAQ,12,2000,2026,27
00861997,휴먼테크놀로지,175140,KOSDAQ,12,2013,2026,14
00614478,휴메딕스,200670,KOSDAQ,12,2012,2026,15
00398668,휴비츠,065510,KOSDAQ,12,2001,2026,26
01185566,휴엠앤씨,263920,KOSDAQ,12,2015,2026,12
01159853,휴온스,243070,KOSDAQ,12,2015,2026,12
00228059,휴온스글로벌,084110,KOSDAQ,12,2004,2026,23
00888347,휴젤,145020,KOSDAQ,12,2013,2026,14
00167004,흥구석유,024060,KOSDAQ,12,2000,2026,25
00167031,흥국,010240,KOSDAQ,12,2007,2026,20
00916516,흥국에프엔비,189980,KOSDAQ,12,2013,2026,14
00236863,희림,037440,KOSDAQ,12,1997,2026,30
00556712,힘스,238490,KOSDAQ,12,2015,2026,12
00533191,비보존 제약,082800,KOSDAQ,12,2003,2026,24
00958327,지앤비에스 에코,382800,KOSDAQ,12,2019,2026,8
00139719,와이지-원,019210,KOSDAQ,12,1999,2026,28
00362858,예스24,053280,KOSDAQ,12,2001,2026,26
00260879,카페24,042000,KOSDAQ,12,1999,2026,28
00378363,3S,060310,KOSDAQ,3,2003,2026,24
01639508,뉴엔AI,463020,KOSDAQ,12,2023,2026,4
01297898,마음AI,377480,KOSDAQ,12,2019,2026,8
00980043,비큐AI,148780,KOSDAQ,12,2014,2026,13
00666064,셀바스AI,108860,KOSDAQ,12,2007,2026,20
01315042,시선AI,340810,KOSDAQ,12,2020,2026,7
00220109,알파AI,043100,KOSDAQ,12,2000,2026,27
00367695,에이전트AI,060900,KOSDAQ,12,2001,2026,26
00638487,파수AI,150900,KOSDAQ,12,2011,2026,16
00369213,폴라리스AI,039980,KOSDAQ,12,2001,2026,26
00463342,폴라리스AI파마,041910,KOSDAQ,12,2001,2026,26
01203808,AP시스템,265520,KOSDAQ,12,2016,2026,11
00874803,AP위성,211270,KOSDAQ,12,2013,2026,14
00296078,APS,054620,KOSDAQ,12,2001,2026,26
00445160,APS이노베이션,079810,KOSDAQ,12,2002,2026,25
01416572,세림B&G,340440,KOSDAQ,12,2019,2026,8
00599595,BGF에코머티리얼즈,126600,KOSDAQ,12,2008,2026,19
00407814,CG인바이츠,083790,KOSDAQ,12,2003,2026,24
00127954,CJ프레시웨이,051500,KOSDAQ,12,1999,2026,28
01071041,CJ 바이오사이언스,311690,KOSDAQ,12,2017,2026,10
00265324,CJ ENM,035760,KOSDAQ,12,1999,2026,28
00380429,CMG제약,058820,KOSDAQ,12,2000,2026,25
00318662,CNT85,056730,KOSDAQ,12,2000,2026,27
00303703,CS,065770,KOSDAQ,12,2002,2026,23
00406037,CSA 코스믹,083660,KOSDAQ,12,2004,2026,23
00627029,DGI,099520,KOSDAQ,12,2007,2026,20
01182578,DH오토리드,290120,KOSDAQ,12,2016,2026,11
00110583,DH오토웨어,025440,KOSDAQ,12,1999,2026,28
00361594,DMS,068790,KOSDAQ,12,2002,2026,25
01109715,DSC인베스트먼트,241520,KOSDAQ,12,2014,2026,13
00995993,DXVX,180400,KOSDAQ,12,2011,2026,16
01516890,E8,418620,KOSDAQ,12,2021,2026,6
01182550,EDGC,245620,KOSDAQ,12,2016,2026,11
00261054,EG,037370,KOSDAQ,12,1997,2026,28
00175623,ES큐브,050120,KOSDAQ,12,2000,2026,27
00390860,대산F&B,065150,KOSDAQ,12,2005,2026,22
01061497,FSN,214270,KOSDAQ,12,2013,2026,14
00220057,GC메디아이,032620,KOSDAQ,12,1999,2026,28
00491938,GH신소재,130500,KOSDAQ,12,2011,2026,16
01170962,GRT,900290,KOSDAQ,6,2015,2026,12
00540863,GST,083450,KOSDAQ,12,2003,2026,24
00523936,HB솔루션,297890,KOSDAQ,12,2018,2026,9
00309460,HB인베스트먼트,440290,KOSDAQ,12,2021,2026,6
00255275,HB테크놀러지,078150,KOSDAQ,12,2002,2026,25
00568461,HC보광산업,225530,KOSDAQ,12,2013,2026,14
00288495,HC홈센타,060560,KOSDAQ,12,2000,2026,27
01480708,HEM파마,376270,KOSDAQ,12,2019,2026,8
01012066,HK이노엔,195940,KOSDAQ,12,2017,2026,10
00199252,HLB,028300,KOSDAQ,12,1997,2026,30
01189438,HLB바이오스텝,278650,KOSDAQ,12,2017,2026,10
00365590,HLB생명과학,067630,KOSDAQ,12,2006,2026,21
00155586,HLB이노베이션,024850,KOSDAQ,12,1999,2026,26
00983916,HLB제넥스,187420,KOSDAQ,12,2013,2026,14
00336817,HLB제약,047920,KOSDAQ,12,2011,2026,16
00552859,HLB테라퓨틱스,115450,KOSDAQ,12,2008,2026,19
00172079,HLB파나진,046210,KOSDAQ,12,2000,2026,27
00808086,HLB펩,196300,KOSDAQ,12,2014,2026,13
01288827,HPSP,403870,KOSDAQ,12,2020,2026,7
00230911,HRS,036640,KOSDAQ,12,2000,2026,27
00142713,형지I&C,011080,KOSDAQ,12,2002,2026,25
00651017,나우IB,293580,KOSDAQ,12,2017,2026,10
00156895,아주IB투자,027360,KOSDAQ,12,1999,2026,27
00370006,iMBC,052220,KOSDAQ,12,2002,2026,25
00528515,한라IMS,092460,KOSDAQ,12,2005,2026,22
01135941,원익IPS,240810,KOSDAQ,12,2015,2026,12
00572905,ISC,095340,KOSDAQ,12,2005,2026,22
01041828,JTC,950170,KOSDAQ,2,2016,2026,11
00110431,JW신약,067290,KOSDAQ,12,2001,2026,26
00258689,JYP Ent.,035900,KOSDAQ,12,1999,2026,28
00620558,루트K,195990,KOSDAQ,12,2013,2026,14
00157539,KB오토시스,024120,KOSDAQ,12,2003,2026,24
00876166,KBG,318000,KOSDAQ,12,2017,2026,10
00158024,KBI메탈,024840,KOSDAQ,12,2000,2026,27
00105466,KCC건설,021320,KOSDAQ,12,2001,2026,26
00111218,KD,044180,KOSDAQ,12,2000,2026,26
00366137,KG에코솔루션,151860,KOSDAQ,12,2011,2026,16
00264547,KG이니시스,035600,KOSDAQ,12,1998,2026,29
00405278,KG파이낸셜,046440,KOSDAQ,12,2002,2026,25
00378628,KH바텍,060720,KOSDAQ,12,2001,2026,26
00208134,KNN,058400,KOSDAQ,12,2006,2026,21
00618410,KS인더스트리,101000,KOSDAQ,12,2007,2026,20
00486097,KT나스미디어,089600,KOSDAQ,12,2011,2026,16
01467451,KT밀리의서재,418470,KOSDAQ,12,2021,2026,6
00223762,KT지니뮤직,043610,KOSDAQ,12,2000,2026,23
00657987,KX,122450,KOSDAQ,12,2009,2026,18
00276834,KX하이텍,052900,KOSDAQ,12,2002,2026,25
00141389,KZ정밀,036560,KOSDAQ,12,1999,2026,28
01141599,아리바이오LAB,261780,KOSDAQ,12,2019,2026,8
00412348,LB세미콘,061970,KOSDAQ,12,2008,2026,19
00231901,LB인베스트먼트,309960,KOSDAQ,12,2020,2026,7
00462121,LIG아큐버,073490,KOSDAQ,12,2002,2026,25
00992543,LK삼양,225190,KOSDAQ,12,2015,2026,12
