corp_code,combo,phase,seconds,timestamp
00838005,연간x연결,combo_total,5.12,2026-07-07T20:57:08
00838005,연간x별도,combo_total,6.18,2026-07-07T20:57:14
00838005,분기x연결,combo_total,7.23,2026-07-07T20:57:22
00838005,분기x별도,combo_total,6.24,2026-07-07T20:57:28
00800145,연간x연결,combo_total,5.14,2026-07-07T20:57:40
00800145,연간x별도,combo_total,6.21,2026-07-07T20:57:46
00800145,분기x연결,combo_total,7.26,2026-07-07T20:57:54
00800145,분기x별도,combo_total,6.25,2026-07-07T20:58:00
00599285,연간x연결,combo_total,5.31,2026-07-07T20:58:12
00599285,연간x별도,combo_total,6.14,2026-07-07T20:58:19
00599285,분기x연결,combo_total,7.23,2026-07-07T20:58:26
00599285,분기x별도,combo_total,6.38,2026-07-07T20:58:32
00131504,연간x연결,combo_total,5.08,2026-07-07T20:58:44
00131504,연간x별도,combo_total,6.24,2026-07-07T20:58:51
00131504,분기x연결,combo_total,7.16,2026-07-07T20:58:58
00131504,분기x별도,combo_total,6.26,2026-07-07T20:59:04
00220622,연간x연결,combo_total,5.18,2026-07-07T20:59:17
00220622,연간x별도,combo_total,6.17,2026-07-07T20:59:23
00220622,분기x연결,combo_total,7.38,2026-07-07T20:59:30
00220622,분기x별도,combo_total,6.23,2026-07-07T20:59:36
00219848,연간x연결,combo_total,5.14,2026-07-07T20:59:49
00219848,연간x별도,combo_total,6.22,2026-07-07T20:59:55
00219848,분기x연결,combo_total,7.30,2026-07-07T21:00:02
00219848,분기x별도,combo_total,6.38,2026-07-07T21:00:09
00921916,연간x연결,combo_total,5.15,2026-07-07T21:00:21
00921916,연간x별도,combo_total,6.14,2026-07-07T21:00:27
00921916,분기x연결,combo_total,7.17,2026-07-07T21:00:34
00921916,분기x별도,combo_total,6.21,2026-07-07T21:00:41
00131896,연간x연결,combo_total,5.13,2026-07-07T21:00:53
00131896,연간x별도,combo_total,6.20,2026-07-07T21:00:59
00131896,분기x연결,combo_total,7.27,2026-07-07T21:01:07
00131896,분기x별도,combo_total,6.33,2026-07-07T21:01:13
00407036,연간x연결,combo_total,5.21,2026-07-07T21:01:25
00407036,연간x별도,combo_total,6.27,2026-07-07T21:01:32
00407036,분기x연결,combo_total,7.24,2026-07-07T21:01:39
00407036,분기x별도,combo_total,6.12,2026-07-07T21:01:45
00327819,연간x연결,combo_total,5.22,2026-07-07T21:01:58
00327819,연간x별도,combo_total,6.11,2026-07-07T21:02:04
00327819,분기x연결,combo_total,7.25,2026-07-07T21:02:11
00327819,분기x별도,combo_total,6.27,2026-07-07T21:02:18
00132202,연간x연결,combo_total,5.34,2026-07-07T21:02:31
00132202,연간x별도,combo_total,6.24,2026-07-07T21:02:37
00132202,분기x연결,combo_total,7.17,2026-07-07T21:02:44
00132202,분기x별도,combo_total,6.14,2026-07-07T21:02:50
00132318,연간x연결,combo_total,5.12,2026-07-07T21:03:03
00132318,연간x별도,combo_total,6.17,2026-07-07T21:03:09
00132318,분기x연결,combo_total,7.28,2026-07-07T21:03:16
00132318,분기x별도,combo_total,6.26,2026-07-07T21:03:22
00216498,연간x연결,combo_total,5.17,2026-07-07T21:03:35
00216498,연간x별도,combo_total,6.12,2026-07-07T21:03:41
00216498,분기x연결,combo_total,7.24,2026-07-07T21:03:48
00216498,분기x별도,combo_total,6.29,2026-07-07T21:03:55
00319272,연간x연결,combo_total,5.08,2026-07-07T21:04:07
00319272,연간x별도,combo_total,6.19,2026-07-07T21:04:13
00319272,분기x연결,combo_total,7.11,2026-07-07T21:04:20
00319272,분기x별도,combo_total,6.12,2026-07-07T21:04:27
00364306,연간x연결,combo_total,5.20,2026-07-07T21:04:39
00364306,연간x별도,combo_total,6.17,2026-07-07T21:04:45
00364306,분기x연결,combo_total,7.32,2026-07-07T21:04:53
00364306,분기x별도,combo_total,6.26,2026-07-07T21:04:59
00132992,연간x연결,combo_total,5.21,2026-07-07T21:05:12
00132992,연간x별도,combo_total,6.11,2026-07-07T21:05:18
00132992,분기x연결,combo_total,7.36,2026-07-07T21:05:25
00132992,분기x별도,combo_total,6.31,2026-07-07T21:05:32
01368637,연간x연결,combo_total,5.11,2026-07-07T21:05:44
01368637,연간x별도,combo_total,6.25,2026-07-07T21:05:50
01368637,분기x연결,combo_total,7.23,2026-07-07T21:05:58
01368637,분기x별도,combo_total,6.19,2026-07-07T21:06:04
01274329,연간x연결,combo_total,5.16,2026-07-07T21:06:16
01274329,연간x별도,combo_total,6.10,2026-07-07T21:06:22
01274329,분기x연결,combo_total,7.13,2026-07-07T21:06:30
01274329,분기x별도,combo_total,6.19,2026-07-07T21:06:36
00486370,연간x연결,combo_total,5.13,2026-07-07T21:06:48
00486370,연간x별도,combo_total,6.17,2026-07-07T21:06:55
00486370,분기x연결,combo_total,7.25,2026-07-07T21:07:02
00486370,분기x별도,combo_total,6.25,2026-07-07T21:07:08
00317210,연간x연결,combo_total,5.10,2026-07-07T21:07:21
00317210,연간x별도,combo_total,6.19,2026-07-07T21:07:27
00317210,분기x연결,combo_total,7.32,2026-07-07T21:07:34
00317210,분기x별도,combo_total,6.31,2026-07-07T21:07:40
00913689,연간x연결,combo_total,5.25,2026-07-07T21:07:53
00913689,연간x별도,combo_total,6.21,2026-07-07T21:07:59
00913689,분기x연결,combo_total,7.22,2026-07-07T21:08:07
00913689,분기x별도,combo_total,6.22,2026-07-07T21:08:13
01010615,연간x연결,combo_total,5.14,2026-07-07T21:08:26
01010615,연간x별도,combo_total,6.22,2026-07-07T21:08:32
01010615,분기x연결,combo_total,7.12,2026-07-07T21:08:39
01010615,분기x별도,combo_total,6.17,2026-07-07T21:08:45
01305869,연간x연결,combo_total,5.39,2026-07-07T21:08:58
01305869,연간x별도,combo_total,6.18,2026-07-07T21:09:04
01305869,분기x연결,combo_total,7.38,2026-07-07T21:09:11
01305869,분기x별도,combo_total,6.15,2026-07-07T21:09:17
00133663,연간x연결,combo_total,5.38,2026-07-07T21:09:30
00133663,연간x별도,combo_total,6.17,2026-07-07T21:09:36
00133663,분기x연결,combo_total,7.31,2026-07-07T21:09:44
00133663,분기x별도,combo_total,6.27,2026-07-07T21:09:50
00133751,연간x연결,combo_total,5.28,2026-07-07T21:10:03
00133751,연간x별도,combo_total,6.17,2026-07-07T21:10:09
00133751,분기x연결,combo_total,7.37,2026-07-07T21:10:16
00133751,분기x별도,combo_total,6.31,2026-07-07T21:10:22
01627363,연간x연결,combo_total,5.09,2026-07-07T21:10:35
01627363,연간x별도,combo_total,6.12,2026-07-07T21:10:41
01627363,분기x연결,combo_total,7.15,2026-07-07T21:10:48
01627363,분기x별도,combo_total,6.07,2026-07-07T21:10:54
00133876,연간x연결,combo_total,5.24,2026-07-07T21:11:06
00133876,연간x별도,combo_total,6.11,2026-07-07T21:11:12
00133876,분기x연결,combo_total,7.33,2026-07-07T21:11:19
00133876,분기x별도,combo_total,6.27,2026-07-07T21:11:25
00534701,연간x연결,combo_total,5.08,2026-07-07T21:11:38
00534701,연간x별도,combo_total,6.06,2026-07-07T21:11:44
00534701,분기x연결,combo_total,7.15,2026-07-07T21:11:51
00534701,분기x별도,combo_total,6.13,2026-07-07T21:11:57
00362201,연간x연결,combo_total,5.22,2026-07-07T21:12:10
00362201,연간x별도,combo_total,6.24,2026-07-07T21:12:16
00362201,분기x연결,combo_total,7.35,2026-07-07T21:12:23
00362201,분기x별도,combo_total,6.25,2026-07-07T21:12:29
00173591,연간x연결,combo_total,5.11,2026-07-07T21:12:42
00173591,연간x별도,combo_total,6.22,2026-07-07T21:12:48
00173591,분기x연결,combo_total,7.39,2026-07-07T21:12:55
00173591,분기x별도,combo_total,6.26,2026-07-07T21:13:02
00959229,연간x연결,combo_total,5.12,2026-07-07T21:13:14
00959229,연간x별도,combo_total,6.13,2026-07-07T21:13:20
00959229,분기x연결,combo_total,7.26,2026-07-07T21:13:27
00959229,분기x별도,combo_total,6.17,2026-07-07T21:13:33
00268002,연간x연결,combo_total,5.11,2026-07-07T21:13:46
00268002,연간x별도,combo_total,6.13,2026-07-07T21:13:52
00268002,분기x연결,combo_total,7.25,2026-07-07T21:13:59
00268002,분기x별도,combo_total,6.28,2026-07-07T21:14:06
00264671,연간x연결,combo_total,5.16,2026-07-07T21:14:15
00264671,연간x별도,combo_total,6.15,2026-07-07T21:14:22
00264671,분기x연결,combo_total,7.31,2026-07-07T21:14:29
00264671,분기x별도,combo_total,6.22,2026-07-07T21:14:35
00406727,연간x연결,combo_total,5.22,2026-07-07T21:14:48
00406727,연간x별도,combo_total,6.10,2026-07-07T21:14:54
00406727,분기x연결,combo_total,7.28,2026-07-07T21:15:01
00406727,분기x별도,combo_total,6.24,2026-07-07T21:15:07
00351630,연간x연결,combo_total,5.29,2026-07-07T21:15:17
00351630,연간x별도,combo_total,6.14,2026-07-07T21:15:23
00351630,분기x연결,combo_total,7.28,2026-07-07T21:15:31
00351630,분기x별도,combo_total,6.29,2026-07-07T21:15:37
01169267,연간x연결,combo_total,5.12,2026-07-07T21:15:49
01169267,연간x별도,combo_total,6.10,2026-07-07T21:15:55
01169267,분기x연결,combo_total,5.46,2026-07-07T21:16:01
01169267,분기x별도,combo_total,6.33,2026-07-07T21:16:07
01593668,연간x연결,combo_total,5.15,2026-07-07T21:16:20
01593668,연간x별도,combo_total,6.19,2026-07-07T21:16:26
01593668,분기x연결,combo_total,7.20,2026-07-07T21:16:33
01593668,분기x별도,combo_total,6.19,2026-07-07T21:16:39
01023318,연간x연결,combo_total,5.10,2026-07-07T21:16:52
01023318,연간x별도,combo_total,6.17,2026-07-07T21:16:58
01023318,분기x연결,combo_total,7.23,2026-07-07T21:17:05
01023318,분기x별도,combo_total,6.13,2026-07-07T21:17:11
01114586,연간x연결,combo_total,5.07,2026-07-07T21:17:21
01114586,연간x별도,combo_total,6.10,2026-07-07T21:17:27
01114586,분기x연결,combo_total,7.14,2026-07-07T21:17:34
01114586,분기x별도,combo_total,6.14,2026-07-07T21:17:40
01201970,연간x연결,combo_total,5.08,2026-07-07T21:17:53
01201970,연간x별도,combo_total,6.08,2026-07-07T21:17:59
01201970,분기x연결,combo_total,7.17,2026-07-07T21:18:06
01201970,분기x별도,combo_total,6.16,2026-07-07T21:18:12
01448544,연간x연결,combo_total,5.09,2026-07-07T21:18:24
01448544,연간x별도,combo_total,6.08,2026-07-07T21:18:30
01448544,분기x연결,combo_total,7.12,2026-07-07T21:18:37
01448544,분기x별도,combo_total,6.06,2026-07-07T21:18:44
00310156,연간x연결,combo_total,5.12,2026-07-07T21:18:56
00310156,연간x별도,combo_total,6.16,2026-07-07T21:19:02
00310156,분기x연결,combo_total,7.31,2026-07-07T21:19:09
00310156,분기x별도,combo_total,6.27,2026-07-07T21:19:16
01235296,연간x연결,combo_total,5.08,2026-07-07T21:19:25
01235296,연간x별도,combo_total,6.11,2026-07-07T21:19:31
01235296,분기x연결,combo_total,7.12,2026-07-07T21:19:39
01235296,분기x별도,combo_total,6.12,2026-07-07T21:19:45
01047451,연간x연결,combo_total,5.08,2026-07-07T21:19:57
01047451,연간x별도,combo_total,6.08,2026-07-07T21:20:03
01047451,분기x연결,combo_total,7.18,2026-07-07T21:20:10
01047451,분기x별도,combo_total,6.20,2026-07-07T21:20:17
01288410,연간x연결,combo_total,5.07,2026-07-07T21:20:29
01288410,연간x별도,combo_total,6.10,2026-07-07T21:20:35
01288410,분기x연결,combo_total,7.14,2026-07-07T21:20:42
01288410,분기x별도,combo_total,6.08,2026-07-07T21:20:48
01275489,연간x연결,combo_total,5.04,2026-07-07T21:21:00
01275489,연간x별도,combo_total,6.05,2026-07-07T21:21:06
01275489,분기x연결,combo_total,7.14,2026-07-07T21:21:13
01275489,분기x별도,combo_total,6.14,2026-07-07T21:21:20
00541349,연간x연결,combo_total,5.13,2026-07-07T21:21:32
00541349,연간x별도,combo_total,6.14,2026-07-07T21:21:38
00541349,분기x연결,combo_total,7.28,2026-07-07T21:21:45
00541349,분기x별도,combo_total,6.32,2026-07-07T21:21:52
00308896,연간x연결,combo_total,5.22,2026-07-07T21:22:04
00308896,연간x별도,combo_total,6.19,2026-07-07T21:22:10
00308896,분기x연결,combo_total,7.33,2026-07-07T21:22:18
00308896,분기x별도,combo_total,6.27,2026-07-07T21:22:24
00104810,연간x연결,combo_total,5.13,2026-07-07T21:22:34
00104810,연간x별도,combo_total,6.15,2026-07-07T21:22:40
00104810,분기x연결,combo_total,7.26,2026-07-07T21:22:47
00104810,분기x별도,combo_total,6.27,2026-07-07T21:22:53
00605522,연간x연결,combo_total,5.12,2026-07-07T21:23:06
00605522,연간x별도,combo_total,6.12,2026-07-07T21:23:12
00605522,분기x연결,combo_total,7.29,2026-07-07T21:23:19
00605522,분기x별도,combo_total,6.12,2026-07-07T21:23:25
01442115,연간x연결,combo_total,5.08,2026-07-07T21:23:37
01442115,연간x별도,combo_total,6.14,2026-07-07T21:23:44
01442115,분기x연결,combo_total,7.13,2026-07-07T21:23:51
01442115,분기x별도,combo_total,6.10,2026-07-07T21:23:57
00204226,연간x연결,combo_total,5.11,2026-07-07T21:24:09
00204226,연간x별도,combo_total,6.16,2026-07-07T21:24:15
00204226,분기x연결,combo_total,7.21,2026-07-07T21:24:22
00204226,분기x별도,combo_total,6.24,2026-07-07T21:24:29
00306870,연간x연결,combo_total,5.12,2026-07-07T21:24:41
00306870,연간x별도,combo_total,6.13,2026-07-07T21:24:47
00306870,분기x연결,combo_total,7.29,2026-07-07T21:24:54
00306870,분기x별도,combo_total,6.32,2026-07-07T21:25:01
01063884,연간x연결,combo_total,5.09,2026-07-07T21:25:13
01063884,연간x별도,combo_total,6.11,2026-07-07T21:25:19
01063884,분기x연결,combo_total,7.13,2026-07-07T21:25:26
01063884,분기x별도,combo_total,6.19,2026-07-07T21:25:33
00249982,연간x연결,combo_total,5.09,2026-07-07T21:25:45
00249982,연간x별도,combo_total,6.15,2026-07-07T21:25:51
00249982,분기x연결,combo_total,7.26,2026-07-07T21:25:58
00249982,분기x별도,combo_total,6.30,2026-07-07T21:26:04
01489648,연간x연결,combo_total,5.06,2026-07-07T21:26:17
01489648,연간x별도,combo_total,6.10,2026-07-07T21:26:23
01489648,분기x연결,combo_total,7.15,2026-07-07T21:26:30
01489648,분기x별도,combo_total,6.10,2026-07-07T21:26:36
00247975,연간x연결,combo_total,5.14,2026-07-07T21:26:48
00247975,연간x별도,combo_total,6.21,2026-07-07T21:26:55
00247975,분기x연결,combo_total,7.26,2026-07-07T21:27:02
00247975,분기x별도,combo_total,6.36,2026-07-07T21:27:08
01050738,연간x연결,combo_total,5.08,2026-07-07T21:27:21
01050738,연간x별도,combo_total,6.13,2026-07-07T21:27:27
01050738,분기x연결,combo_total,7.17,2026-07-07T21:27:34
01050738,분기x별도,combo_total,6.40,2026-07-07T21:27:40
01390399,연간x연결,combo_total,5.10,2026-07-07T21:27:53
01390399,연간x별도,combo_total,6.10,2026-07-07T21:27:59
01390399,분기x연결,combo_total,7.17,2026-07-07T21:28:06
01390399,분기x별도,combo_total,6.15,2026-07-07T21:28:12
00303794,연간x연결,combo_total,5.10,2026-07-07T21:28:24
00303794,연간x별도,combo_total,6.18,2026-07-07T21:28:31
00303794,분기x연결,combo_total,7.25,2026-07-07T21:28:38
00303794,분기x별도,combo_total,6.15,2026-07-07T21:28:44
00577016,연간x연결,combo_total,5.09,2026-07-07T21:28:56
00577016,연간x별도,combo_total,6.11,2026-07-07T21:29:03
00577016,분기x연결,combo_total,7.14,2026-07-07T21:29:10
00577016,분기x별도,combo_total,6.24,2026-07-07T21:29:16
00243979,연간x연결,combo_total,5.12,2026-07-07T21:29:28
00243979,연간x별도,combo_total,6.23,2026-07-07T21:29:35
00243979,분기x연결,combo_total,7.25,2026-07-07T21:29:42
00243979,분기x별도,combo_total,6.31,2026-07-07T21:29:48
01063954,연간x연결,combo_total,5.21,2026-07-07T21:30:01
01063954,연간x별도,combo_total,6.08,2026-07-07T21:30:07
01063954,분기x연결,combo_total,7.19,2026-07-07T21:30:14
01063954,분기x별도,combo_total,6.14,2026-07-07T21:30:20
01012640,연간x연결,combo_total,5.10,2026-07-07T21:30:33
01012640,연간x별도,combo_total,6.07,2026-07-07T21:30:39
01012640,분기x연결,combo_total,7.13,2026-07-07T21:30:46
01012640,분기x별도,combo_total,6.12,2026-07-07T21:30:52
01124653,연간x연결,combo_total,5.15,2026-07-07T21:31:04
01124653,연간x별도,combo_total,6.11,2026-07-07T21:31:10
01124653,분기x연결,combo_total,7.21,2026-07-07T21:31:18
01124653,분기x별도,combo_total,6.21,2026-07-07T21:31:24
