corp_code,combo,phase,seconds,timestamp
00146269,연간x별도,combo_total,6.19,2026-07-07T20:42:07
00146269,분기x연결,combo_total,7.23,2026-07-07T20:42:15
00146269,분기x별도,combo_total,6.23,2026-07-07T20:42:21
00146296,연간x연결,combo_total,5.14,2026-07-07T20:42:32
00146296,연간x별도,combo_total,6.23,2026-07-07T20:42:38
00146296,분기x연결,combo_total,7.29,2026-07-07T20:42:46
00146296,분기x별도,combo_total,6.26,2026-07-07T20:42:52
00146454,연간x연결,combo_total,5.10,2026-07-07T20:43:04
00146454,연간x별도,combo_total,6.20,2026-07-07T20:43:10
00146454,분기x연결,combo_total,7.22,2026-07-07T20:43:18
00146454,분기x별도,combo_total,6.26,2026-07-07T20:43:24
00508274,연간x연결,combo_total,5.11,2026-07-07T20:43:35
00508274,연간x별도,combo_total,6.12,2026-07-07T20:43:41
00508274,분기x연결,combo_total,7.36,2026-07-07T20:43:49
00508274,분기x별도,combo_total,6.22,2026-07-07T20:43:55
00198697,연간x연결,combo_total,5.08,2026-07-07T20:44:07
00198697,연간x별도,combo_total,6.31,2026-07-07T20:44:14
00198697,분기x연결,combo_total,7.17,2026-07-07T20:44:21
00198697,분기x별도,combo_total,6.24,2026-07-07T20:44:27
00683469,연간x연결,combo_total,5.12,2026-07-07T20:44:38
00683469,연간x별도,combo_total,6.12,2026-07-07T20:44:44
00683469,분기x연결,combo_total,7.31,2026-07-07T20:44:52
00683469,분기x별도,combo_total,6.23,2026-07-07T20:44:58
00972503,연간x연결,combo_total,5.08,2026-07-07T20:45:10
00972503,연간x별도,combo_total,6.10,2026-07-07T20:45:16
00972503,분기x연결,combo_total,7.10,2026-07-07T20:45:24
00972503,분기x별도,combo_total,6.11,2026-07-07T20:45:30
00146649,연간x연결,combo_total,5.11,2026-07-07T20:45:41
00146649,연간x별도,combo_total,6.10,2026-07-07T20:45:47
00146649,분기x연결,combo_total,7.27,2026-07-07T20:45:54
00146649,분기x별도,combo_total,6.31,2026-07-07T20:46:01
00911955,연간x연결,combo_total,5.23,2026-07-07T20:46:13
00911955,연간x별도,combo_total,6.15,2026-07-07T20:46:19
00911955,분기x연결,combo_total,7.21,2026-07-07T20:46:27
00911955,분기x별도,combo_total,6.26,2026-07-07T20:46:33
00367844,연간x연결,combo_total,5.13,2026-07-07T20:46:44
00367844,연간x별도,combo_total,6.13,2026-07-07T20:46:50
00367844,분기x연결,combo_total,7.13,2026-07-07T20:46:57
00367844,분기x별도,combo_total,6.16,2026-07-07T20:47:03
00146861,연간x연결,combo_total,5.13,2026-07-07T20:47:16
00146861,연간x별도,combo_total,6.29,2026-07-07T20:47:22
00146861,분기x연결,combo_total,7.26,2026-07-07T20:47:30
00146861,분기x별도,combo_total,6.27,2026-07-07T20:47:36
00147222,연간x연결,combo_total,5.11,2026-07-07T20:47:47
00147222,연간x별도,combo_total,6.14,2026-07-07T20:47:53
00147222,분기x연결,combo_total,7.26,2026-07-07T20:48:01
00147222,분기x별도,combo_total,6.26,2026-07-07T20:48:07
00372129,연간x연결,combo_total,5.08,2026-07-07T20:48:19
00372129,연간x별도,combo_total,6.09,2026-07-07T20:48:25
00372129,분기x연결,combo_total,7.13,2026-07-07T20:48:33
00372129,분기x별도,combo_total,6.09,2026-07-07T20:48:39
00332927,연간x연결,combo_total,5.11,2026-07-07T20:48:50
00332927,연간x별도,combo_total,6.10,2026-07-07T20:48:56
00332927,분기x연결,combo_total,7.20,2026-07-07T20:49:03
00332927,분기x별도,combo_total,6.20,2026-07-07T20:49:09
00148276,연간x연결,combo_total,5.13,2026-07-07T20:49:22
00148276,연간x별도,combo_total,6.11,2026-07-07T20:49:28
00148276,분기x연결,combo_total,7.24,2026-07-07T20:49:35
00148276,분기x별도,combo_total,6.22,2026-07-07T20:49:42
01236897,연간x연결,combo_total,5.09,2026-07-07T20:49:53
01236897,연간x별도,combo_total,6.14,2026-07-07T20:49:59
01236897,분기x연결,combo_total,7.21,2026-07-07T20:50:06
01236897,분기x별도,combo_total,6.22,2026-07-07T20:50:12
00148461,연간x연결,combo_total,5.11,2026-07-07T20:50:25
00148461,연간x별도,combo_total,6.15,2026-07-07T20:50:31
00148461,분기x연결,combo_total,7.21,2026-07-07T20:50:38
00148461,분기x별도,combo_total,6.26,2026-07-07T20:50:45
00148443,연간x연결,combo_total,5.13,2026-07-07T20:50:56
00148443,연간x별도,combo_total,6.15,2026-07-07T20:51:02
00148443,분기x연결,combo_total,7.34,2026-07-07T20:51:09
00148443,분기x별도,combo_total,6.26,2026-07-07T20:51:16
00148832,연간x연결,combo_total,5.25,2026-07-07T20:51:28
00148832,연간x별도,combo_total,6.09,2026-07-07T20:51:34
00148832,분기x연결,combo_total,7.26,2026-07-07T20:51:42
00148832,분기x별도,combo_total,6.16,2026-07-07T20:51:48
00555874,연간x연결,combo_total,5.09,2026-07-07T20:51:59
00555874,연간x별도,combo_total,6.14,2026-07-07T20:52:05
00555874,분기x연결,combo_total,7.30,2026-07-07T20:52:13
00555874,분기x별도,combo_total,6.23,2026-07-07T20:52:19
00148920,연간x연결,combo_total,5.13,2026-07-07T20:52:31
00148920,연간x별도,combo_total,6.12,2026-07-07T20:52:37
00148920,분기x연결,combo_total,7.26,2026-07-07T20:52:45
00148920,분기x별도,combo_total,6.24,2026-07-07T20:52:51
00148939,연간x연결,combo_total,5.09,2026-07-07T20:53:02
00148939,연간x별도,combo_total,6.18,2026-07-07T20:53:08
00148939,분기x연결,combo_total,7.21,2026-07-07T20:53:15
00148939,분기x별도,combo_total,6.24,2026-07-07T20:53:22
00148948,연간x연결,combo_total,5.17,2026-07-07T20:53:34
00148948,연간x별도,combo_total,6.16,2026-07-07T20:53:40
00148948,분기x연결,combo_total,7.08,2026-07-07T20:53:47
00148948,분기x별도,combo_total,6.26,2026-07-07T20:53:54
01770203,연간x연결,combo_total,5.07,2026-07-07T20:54:05
01770203,연간x별도,combo_total,6.08,2026-07-07T20:54:11
01770203,분기x연결,combo_total,7.17,2026-07-07T20:54:18
01770203,분기x별도,combo_total,6.17,2026-07-07T20:54:24
00796994,연간x연결,combo_total,5.33,2026-07-07T20:54:37
00796994,연간x별도,combo_total,6.13,2026-07-07T20:54:43
00796994,분기x연결,combo_total,7.29,2026-07-07T20:54:50
00796994,분기x별도,combo_total,6.27,2026-07-07T20:54:56
00149239,연간x연결,combo_total,5.13,2026-07-07T20:55:08
00149239,연간x별도,combo_total,6.19,2026-07-07T20:55:14
00149239,분기x연결,combo_total,7.71,2026-07-07T20:55:22
00149239,분기x별도,combo_total,6.52,2026-07-07T20:55:28
00149345,연간x연결,combo_total,5.17,2026-07-07T20:55:41
00149345,연간x별도,combo_total,6.31,2026-07-07T20:55:47
00149345,분기x연결,combo_total,7.15,2026-07-07T20:55:54
00149345,분기x별도,combo_total,6.27,2026-07-07T20:56:01
00992871,연간x연결,combo_total,5.16,2026-07-07T20:56:13
00992871,연간x별도,combo_total,6.11,2026-07-07T20:56:19
00992871,분기x연결,combo_total,7.22,2026-07-07T20:56:26
00992871,분기x별도,combo_total,6.27,2026-07-07T20:56:32
00390055,연간x연결,combo_total,5.09,2026-07-07T20:56:45
00390055,연간x별도,combo_total,6.16,2026-07-07T20:56:51
00390055,분기x연결,combo_total,7.15,2026-07-07T20:56:58
00390055,분기x별도,combo_total,6.22,2026-07-07T20:57:04
00149354,연간x연결,combo_total,5.16,2026-07-07T20:57:14
00149354,연간x별도,combo_total,6.15,2026-07-07T20:57:20
00149354,분기x연결,combo_total,7.26,2026-07-07T20:57:28
00149354,분기x별도,combo_total,6.25,2026-07-07T20:57:34
00753643,연간x연결,combo_total,5.10,2026-07-07T20:57:46
00753643,연간x별도,combo_total,6.10,2026-07-07T20:57:52
00753643,분기x연결,combo_total,7.28,2026-07-07T20:58:00
00753643,분기x별도,combo_total,6.27,2026-07-07T20:58:06
00269241,연간x연결,combo_total,5.13,2026-07-07T20:58:18
00269241,연간x별도,combo_total,6.17,2026-07-07T20:58:25
00269241,분기x연결,combo_total,7.26,2026-07-07T20:58:32
00269241,분기x별도,combo_total,6.31,2026-07-07T20:58:38
00150633,연간x연결,combo_total,5.15,2026-07-07T20:58:51
00150633,연간x별도,combo_total,6.17,2026-07-07T20:58:57
00150633,분기x연결,combo_total,7.23,2026-07-07T20:59:04
00150633,분기x별도,combo_total,6.28,2026-07-07T20:59:10
00156354,연간x연결,combo_total,5.10,2026-07-07T20:59:23
00156354,연간x별도,combo_total,6.22,2026-07-07T20:59:29
00156354,분기x연결,combo_total,7.22,2026-07-07T20:59:36
00156354,분기x별도,combo_total,6.24,2026-07-07T20:59:42
00159698,연간x연결,combo_total,5.19,2026-07-07T20:59:55
00159698,연간x별도,combo_total,6.21,2026-07-07T21:00:01
00159698,분기x연결,combo_total,7.22,2026-07-07T21:00:08
00159698,분기x별도,combo_total,6.30,2026-07-07T21:00:15
00557933,연간x연결,combo_total,5.09,2026-07-07T21:00:24
00557933,연간x별도,combo_total,6.15,2026-07-07T21:00:31
00557933,분기x연결,combo_total,7.22,2026-07-07T21:00:38
00557933,분기x별도,combo_total,6.25,2026-07-07T21:00:44
00150439,연간x연결,combo_total,5.12,2026-07-07T21:00:56
00150439,연간x별도,combo_total,6.18,2026-07-07T21:01:03
00150439,분기x연결,combo_total,7.27,2026-07-07T21:01:10
00150439,분기x별도,combo_total,6.41,2026-07-07T21:01:16
00160375,연간x연결,combo_total,5.11,2026-07-07T21:01:28
00160375,연간x별도,combo_total,6.24,2026-07-07T21:01:35
00160375,분기x연결,combo_total,7.28,2026-07-07T21:01:42
00160375,분기x별도,combo_total,6.54,2026-07-07T21:01:49
00646732,연간x연결,combo_total,5.13,2026-07-07T21:02:01
00646732,연간x별도,combo_total,6.18,2026-07-07T21:02:07
00646732,분기x연결,combo_total,7.28,2026-07-07T21:02:15
00646732,분기x별도,combo_total,6.49,2026-07-07T21:02:21
00347734,연간x연결,combo_total,5.36,2026-07-07T21:02:31
00347734,연간x별도,combo_total,6.33,2026-07-07T21:02:37
00347734,분기x연결,combo_total,7.30,2026-07-07T21:02:45
00347734,분기x별도,combo_total,6.27,2026-07-07T21:02:51
00653024,연간x연결,combo_total,5.10,2026-07-07T21:03:03
00653024,연간x별도,combo_total,6.09,2026-07-07T21:03:09
00653024,분기x연결,combo_total,7.16,2026-07-07T21:03:17
00653024,분기x별도,combo_total,6.21,2026-07-07T21:03:23
00118521,연간x연결,combo_total,5.11,2026-07-07T21:03:35
00118521,연간x별도,combo_total,6.17,2026-07-07T21:03:41
00118521,분기x연결,combo_total,7.40,2026-07-07T21:03:49
00118521,분기x별도,combo_total,6.29,2026-07-07T21:03:55
00150828,연간x연결,combo_total,5.14,2026-07-07T21:04:08
00150828,연간x별도,combo_total,6.16,2026-07-07T21:04:14
00150828,분기x연결,combo_total,7.25,2026-07-07T21:04:21
00150828,분기x별도,combo_total,6.27,2026-07-07T21:04:27
00153621,연간x연결,combo_total,5.19,2026-07-07T21:04:37
00153621,연간x별도,combo_total,6.21,2026-07-07T21:04:43
00153621,분기x연결,combo_total,7.30,2026-07-07T21:04:51
00153621,분기x별도,combo_total,6.23,2026-07-07T21:04:57
00151395,연간x연결,combo_total,5.24,2026-07-07T21:05:10
00151395,연간x별도,combo_total,6.24,2026-07-07T21:05:16
00151395,분기x연결,combo_total,7.34,2026-07-07T21:05:24
00151395,분기x별도,combo_total,6.32,2026-07-07T21:05:30
00125576,연간x연결,combo_total,5.11,2026-07-07T21:05:40
00125576,연간x별도,combo_total,6.22,2026-07-07T21:05:46
00125576,분기x연결,combo_total,7.32,2026-07-07T21:05:53
00125576,분기x별도,combo_total,6.25,2026-07-07T21:06:00
00258801,연간x연결,combo_total,5.22,2026-07-07T21:06:12
00258801,연간x별도,combo_total,6.20,2026-07-07T21:06:19
00258801,분기x연결,combo_total,7.27,2026-07-07T21:06:26
00258801,분기x별도,combo_total,6.29,2026-07-07T21:06:32
01133217,연간x연결,combo_total,5.13,2026-07-07T21:06:42
01133217,연간x별도,combo_total,6.11,2026-07-07T21:06:48
01133217,분기x연결,combo_total,7.28,2026-07-07T21:06:55
01133217,분기x별도,combo_total,6.19,2026-07-07T21:07:02
01244601,연간x연결,combo_total,5.08,2026-07-07T21:07:14
01244601,연간x별도,combo_total,6.14,2026-07-07T21:07:20
01244601,분기x연결,combo_total,7.16,2026-07-07T21:07:28
01244601,분기x별도,combo_total,6.22,2026-07-07T21:07:34
00159810,연간x연결,combo_total,5.19,2026-07-07T21:07:46
00159810,연간x별도,combo_total,6.25,2026-07-07T21:07:52
00159810,분기x연결,combo_total,7.41,2026-07-07T21:08:00
00159810,분기x별도,combo_total,6.48,2026-07-07T21:08:07
01203312,연간x연결,combo_total,5.13,2026-07-07T21:08:19
01203312,연간x별도,combo_total,6.11,2026-07-07T21:08:25
01203312,분기x연결,combo_total,7.19,2026-07-07T21:08:32
01203312,분기x별도,combo_total,6.21,2026-07-07T21:08:39
00114765,연간x연결,combo_total,5.13,2026-07-07T21:08:48
00114765,연간x별도,combo_total,6.23,2026-07-07T21:08:55
00114765,분기x연결,combo_total,7.34,2026-07-07T21:09:02
00114765,분기x별도,combo_total,6.30,2026-07-07T21:09:08
00105271,연간x연결,combo_total,5.17,2026-07-07T21:09:21
00105271,연간x별도,combo_total,6.26,2026-07-07T21:09:28
00105271,분기x연결,combo_total,7.33,2026-07-07T21:09:35
00105271,분기x별도,combo_total,6.26,2026-07-07T21:09:41
01428203,연간x연결,combo_total,5.14,2026-07-07T21:09:51
01428203,연간x별도,combo_total,6.09,2026-07-07T21:09:57
01428203,분기x연결,combo_total,7.22,2026-07-07T21:10:04
01428203,분기x별도,combo_total,6.10,2026-07-07T21:10:10
01261893,연간x연결,combo_total,5.16,2026-07-07T21:10:23
01261893,연간x별도,combo_total,6.10,2026-07-07T21:10:29
01261893,분기x연결,combo_total,7.11,2026-07-07T21:10:36
01261893,분기x별도,combo_total,6.18,2026-07-07T21:10:42
00103042,연간x연결,combo_total,5.12,2026-07-07T21:10:55
00103042,연간x별도,combo_total,6.11,2026-07-07T21:11:01
00103042,분기x연결,combo_total,7.28,2026-07-07T21:11:08
00103042,분기x별도,combo_total,6.22,2026-07-07T21:11:14
01323032,연간x연결,combo_total,5.10,2026-07-07T21:11:27
01323032,연간x별도,combo_total,6.08,2026-07-07T21:11:33
01323032,분기x연결,combo_total,7.14,2026-07-07T21:11:40
01323032,분기x별도,combo_total,6.17,2026-07-07T21:11:46
00190321,연간x연결,combo_total,5.11,2026-07-07T21:11:56
00190321,연간x별도,combo_total,6.11,2026-07-07T21:12:02
00190321,분기x연결,combo_total,7.40,2026-07-07T21:12:09
00190321,분기x별도,combo_total,6.26,2026-07-07T21:12:16
00349097,연간x연결,combo_total,5.17,2026-07-07T21:12:28
00349097,연간x별도,combo_total,6.13,2026-07-07T21:12:34
00349097,분기x연결,combo_total,7.22,2026-07-07T21:12:42
00349097,분기x별도,combo_total,6.24,2026-07-07T21:12:48
00244455,연간x연결,combo_total,5.18,2026-07-07T21:12:58
00244455,연간x별도,combo_total,6.14,2026-07-07T21:13:04
00244455,분기x연결,combo_total,7.28,2026-07-07T21:13:11
00244455,분기x별도,combo_total,6.21,2026-07-07T21:13:18
00152686,연간x연결,combo_total,5.12,2026-07-07T21:13:30
00152686,연간x별도,combo_total,6.12,2026-07-07T21:13:36
00152686,분기x연결,combo_total,7.24,2026-07-07T21:13:43
00152686,분기x별도,combo_total,6.23,2026-07-07T21:13:50
00113191,연간x연결,combo_total,5.14,2026-07-07T21:14:02
00113191,연간x별도,combo_total,6.15,2026-07-07T21:14:08
00113191,분기x연결,combo_total,7.31,2026-07-07T21:14:15
00113191,분기x별도,combo_total,6.29,2026-07-07T21:14:22
01009789,연간x연결,combo_total,5.08,2026-07-07T21:14:34
01009789,연간x별도,combo_total,6.16,2026-07-07T21:14:40
01009789,분기x연결,combo_total,7.25,2026-07-07T21:14:47
01009789,분기x별도,combo_total,6.22,2026-07-07T21:14:54
00219574,연간x연결,combo_total,5.14,2026-07-07T21:15:03
00219574,연간x별도,combo_total,6.17,2026-07-07T21:15:10
00219574,분기x연결,combo_total,7.31,2026-07-07T21:15:17
00219574,분기x별도,combo_total,6.25,2026-07-07T21:15:23
00129989,연간x연결,combo_total,5.20,2026-07-07T21:15:36
00129989,연간x별도,combo_total,6.20,2026-07-07T21:15:42
00129989,분기x연결,combo_total,7.27,2026-07-07T21:15:49
00129989,분기x별도,combo_total,6.30,2026-07-07T21:15:56
00160302,연간x연결,combo_total,5.20,2026-07-07T21:16:05
00160302,연간x별도,combo_total,6.32,2026-07-07T21:16:12
00160302,분기x연결,combo_total,7.34,2026-07-07T21:16:19
00160302,분기x별도,combo_total,6.45,2026-07-07T21:16:26
00210856,연간x연결,combo_total,5.15,2026-07-07T21:16:38
00210856,연간x별도,combo_total,6.23,2026-07-07T21:16:45
00210856,분기x연결,combo_total,7.30,2026-07-07T21:16:52
00210856,분기x별도,combo_total,6.75,2026-07-07T21:16:59
00152862,연간x연결,combo_total,5.12,2026-07-07T21:17:09
00152862,연간x별도,combo_total,6.40,2026-07-07T21:17:15
00152862,분기x연결,combo_total,7.25,2026-07-07T21:17:22
00152862,분기x별도,combo_total,6.28,2026-07-07T21:17:29
00152880,연간x연결,combo_total,5.11,2026-07-07T21:17:41
00152880,연간x별도,combo_total,6.18,2026-07-07T21:17:47
00152880,분기x연결,combo_total,7.26,2026-07-07T21:17:54
00152880,분기x별도,combo_total,6.21,2026-07-07T21:18:01
00795135,연간x연결,combo_total,5.18,2026-07-07T21:18:10
00795135,연간x별도,combo_total,6.12,2026-07-07T21:18:16
00795135,분기x연결,combo_total,7.28,2026-07-07T21:18:24
00795135,분기x별도,combo_total,6.17,2026-07-07T21:18:30
00170558,연간x연결,combo_total,5.12,2026-07-07T21:18:42
00170558,연간x별도,combo_total,6.11,2026-07-07T21:18:49
00170558,분기x연결,combo_total,7.28,2026-07-07T21:18:56
00170558,분기x별도,combo_total,6.31,2026-07-07T21:19:02
00203315,연간x연결,combo_total,5.16,2026-07-07T21:19:14
00203315,연간x별도,combo_total,6.15,2026-07-07T21:19:20
00203315,분기x연결,combo_total,7.24,2026-07-07T21:19:28
00203315,분기x별도,combo_total,6.29,2026-07-07T21:19:34
00203290,연간x연결,combo_total,5.10,2026-07-07T21:19:47
00203290,연간x별도,combo_total,6.15,2026-07-07T21:19:53
00203290,분기x연결,combo_total,7.25,2026-07-07T21:20:00
00203290,분기x별도,combo_total,6.22,2026-07-07T21:20:06
00132354,연간x연결,combo_total,5.09,2026-07-07T21:20:16
00132354,연간x별도,combo_total,6.10,2026-07-07T21:20:22
00132354,분기x연결,combo_total,7.22,2026-07-07T21:20:29
00132354,분기x별도,combo_total,6.21,2026-07-07T21:20:35
01267684,연간x연결,combo_total,5.08,2026-07-07T21:20:48
01267684,연간x별도,combo_total,6.08,2026-07-07T21:20:54
01267684,분기x연결,combo_total,7.17,2026-07-07T21:21:01
01267684,분기x별도,combo_total,6.19,2026-07-07T21:21:07
01205329,연간x연결,combo_total,5.11,2026-07-07T21:21:19
01205329,연간x별도,combo_total,6.12,2026-07-07T21:21:25
01205329,분기x연결,combo_total,7.17,2026-07-07T21:21:33
01205329,분기x별도,combo_total,6.23,2026-07-07T21:21:39
00153126,연간x연결,combo_total,5.25,2026-07-07T21:21:51
00153126,연간x별도,combo_total,6.19,2026-07-07T21:21:58
00153126,분기x연결,combo_total,7.28,2026-07-07T21:22:05
00153126,분기x별도,combo_total,6.48,2026-07-07T21:22:11
00760971,연간x연결,combo_total,5.10,2026-07-07T21:22:21
00760971,연간x별도,combo_total,6.28,2026-07-07T21:22:27
00760971,분기x연결,combo_total,7.22,2026-07-07T21:22:35
00760971,분기x별도,combo_total,6.15,2026-07-07T21:22:41
00140131,연간x연결,combo_total,5.10,2026-07-07T21:22:53
00140131,연간x별도,combo_total,6.19,2026-07-07T21:22:59
00140131,분기x연결,combo_total,7.29,2026-07-07T21:23:07
00140131,분기x별도,combo_total,6.35,2026-07-07T21:23:13
00296290,연간x연결,combo_total,5.13,2026-07-07T21:23:23
00296290,연간x별도,combo_total,6.13,2026-07-07T21:23:29
00296290,분기x연결,combo_total,7.36,2026-07-07T21:23:36
00296290,분기x별도,combo_total,6.23,2026-07-07T21:23:43
00122481,연간x연결,combo_total,5.09,2026-07-07T21:23:55
00122481,연간x별도,combo_total,6.10,2026-07-07T21:24:01
00122481,분기x연결,combo_total,7.21,2026-07-07T21:24:08
00122481,분기x별도,combo_total,6.30,2026-07-07T21:24:15
00153339,연간x연결,combo_total,5.11,2026-07-07T21:24:27
00153339,연간x별도,combo_total,6.16,2026-07-07T21:24:33
00153339,분기x연결,combo_total,7.22,2026-07-07T21:24:40
00153339,분기x별도,combo_total,6.59,2026-07-07T21:24:47
00109161,연간x연결,combo_total,5.13,2026-07-07T21:24:59
00109161,연간x별도,combo_total,6.11,2026-07-07T21:25:05
00109161,분기x연결,combo_total,7.26,2026-07-07T21:25:13
00109161,분기x별도,combo_total,6.23,2026-07-07T21:25:19
00153393,연간x연결,combo_total,5.12,2026-07-07T21:25:29
00153393,연간x별도,combo_total,6.13,2026-07-07T21:25:35
00153393,분기x연결,combo_total,7.32,2026-07-07T21:25:42
00153393,분기x별도,combo_total,6.18,2026-07-07T21:25:49
00153524,연간x연결,combo_total,5.10,2026-07-07T21:26:01
00153524,연간x별도,combo_total,6.17,2026-07-07T21:26:07
00153524,분기x연결,combo_total,7.23,2026-07-07T21:26:14
00153524,분기x별도,combo_total,6.25,2026-07-07T21:26:21
00153755,연간x연결,combo_total,5.07,2026-07-07T21:26:30
00153755,연간x별도,combo_total,6.19,2026-07-07T21:26:37
00153755,분기x연결,combo_total,7.25,2026-07-07T21:26:44
00153755,분기x별도,combo_total,6.24,2026-07-07T21:26:50
00153861,연간x연결,combo_total,5.12,2026-07-07T21:27:03
00153861,연간x별도,combo_total,6.10,2026-07-07T21:27:09
00153861,분기x연결,combo_total,7.27,2026-07-07T21:27:16
00153861,분기x별도,combo_total,6.22,2026-07-07T21:27:22
00256955,연간x연결,combo_total,5.11,2026-07-07T21:27:32
00256955,연간x별도,combo_total,6.10,2026-07-07T21:27:38
00256955,분기x연결,combo_total,7.28,2026-07-07T21:27:45
00256955,분기x별도,combo_total,6.16,2026-07-07T21:27:52
00361488,연간x연결,combo_total,5.12,2026-07-07T21:28:04
00361488,연간x별도,combo_total,6.11,2026-07-07T21:28:10
00361488,분기x연결,combo_total,7.28,2026-07-07T21:28:17
00361488,분기x별도,combo_total,6.23,2026-07-07T21:28:24
00816544,연간x연결,combo_total,5.10,2026-07-07T21:28:36
00816544,연간x별도,combo_total,6.09,2026-07-07T21:28:42
00816544,분기x연결,combo_total,7.31,2026-07-07T21:28:49
00816544,분기x별도,combo_total,6.33,2026-07-07T21:28:56
00671376,연간x연결,combo_total,5.09,2026-07-07T21:29:08
00671376,연간x별도,combo_total,6.14,2026-07-07T21:29:14
00671376,분기x연결,combo_total,7.27,2026-07-07T21:29:21
00671376,분기x별도,combo_total,6.27,2026-07-07T21:29:28
00409672,연간x연결,combo_total,5.09,2026-07-07T21:29:37
00409672,연간x별도,combo_total,6.13,2026-07-07T21:29:43
00409672,분기x연결,combo_total,7.26,2026-07-07T21:29:51
00409672,분기x별도,combo_total,6.75,2026-07-07T21:29:58
00118965,연간x연결,combo_total,5.13,2026-07-07T21:30:10
00118965,연간x별도,combo_total,6.13,2026-07-07T21:30:16
00118965,분기x연결,combo_total,7.28,2026-07-07T21:30:23
00118965,분기x별도,combo_total,6.30,2026-07-07T21:30:30
00949161,연간x연결,combo_total,5.07,2026-07-07T21:30:39
00949161,연간x별도,combo_total,6.08,2026-07-07T21:30:46
00949161,분기x연결,combo_total,7.14,2026-07-07T21:30:53
00949161,분기x별도,combo_total,6.09,2026-07-07T21:30:59
