corp_code,combo,phase,seconds,timestamp
00569646,분기x별도,combo_total,6.21,2026-07-07T20:46:53
00659976,연간x연결,combo_total,5.11,2026-07-07T20:47:05
00659976,연간x별도,combo_total,6.27,2026-07-07T20:47:12
00659976,분기x연결,combo_total,7.26,2026-07-07T20:47:19
00659976,분기x별도,combo_total,6.21,2026-07-07T20:47:25
00259934,연간x연결,combo_total,5.12,2026-07-07T20:47:38
00259934,연간x별도,combo_total,6.23,2026-07-07T20:47:44
00259934,분기x연결,combo_total,7.23,2026-07-07T20:47:51
00259934,분기x별도,combo_total,6.25,2026-07-07T20:47:57
01166109,연간x연결,combo_total,5.11,2026-07-07T20:48:10
01166109,연간x별도,combo_total,6.14,2026-07-07T20:48:16
01166109,분기x연결,combo_total,7.21,2026-07-07T20:48:23
01166109,분기x별도,combo_total,6.15,2026-07-07T20:48:29
01626391,연간x연결,combo_total,5.05,2026-07-07T20:48:41
01626391,연간x별도,combo_total,6.09,2026-07-07T20:48:48
01626391,분기x연결,combo_total,7.13,2026-07-07T20:48:55
01626391,분기x별도,combo_total,6.11,2026-07-07T20:49:01
01169434,연간x연결,combo_total,5.30,2026-07-07T20:49:14
01169434,연간x별도,combo_total,6.13,2026-07-07T20:49:20
01169434,분기x연결,combo_total,7.22,2026-07-07T20:49:27
01169434,분기x별도,combo_total,6.20,2026-07-07T20:49:33
00220969,연간x연결,combo_total,5.20,2026-07-07T20:49:46
00220969,연간x별도,combo_total,6.19,2026-07-07T20:49:52
00220969,분기x연결,combo_total,7.25,2026-07-07T20:49:59
00220969,분기x별도,combo_total,6.36,2026-07-07T20:50:05
00623184,연간x연결,combo_total,5.14,2026-07-07T20:50:18
00623184,연간x별도,combo_total,6.35,2026-07-07T20:50:24
00623184,분기x연결,combo_total,7.26,2026-07-07T20:50:31
00623184,분기x별도,combo_total,6.20,2026-07-07T20:50:38
00529815,연간x연결,combo_total,5.08,2026-07-07T20:50:50
00529815,연간x별도,combo_total,6.24,2026-07-07T20:50:56
00529815,분기x연결,combo_total,7.33,2026-07-07T20:51:03
00529815,분기x별도,combo_total,6.37,2026-07-07T20:51:10
00141556,연간x연결,combo_total,5.16,2026-07-07T20:51:22
00141556,연간x별도,combo_total,6.21,2026-07-07T20:51:28
00141556,분기x연결,combo_total,7.27,2026-07-07T20:51:36
00141556,분기x별도,combo_total,6.31,2026-07-07T20:51:42
01016479,연간x연결,combo_total,5.06,2026-07-07T20:51:54
01016479,연간x별도,combo_total,6.09,2026-07-07T20:52:00
01016479,분기x연결,combo_total,7.18,2026-07-07T20:52:08
01016479,분기x별도,combo_total,6.17,2026-07-07T20:52:14
00297989,연간x연결,combo_total,5.19,2026-07-07T20:52:26
00297989,연간x별도,combo_total,6.17,2026-07-07T20:52:33
00297989,분기x연결,combo_total,7.16,2026-07-07T20:52:40
00297989,분기x별도,combo_total,6.26,2026-07-07T20:52:46
01658831,연간x연결,combo_total,5.12,2026-07-07T20:52:58
01658831,연간x별도,combo_total,6.09,2026-07-07T20:53:04
01658831,분기x연결,combo_total,7.12,2026-07-07T20:53:12
01658831,분기x별도,combo_total,6.12,2026-07-07T20:53:18
00141608,연간x연결,combo_total,5.12,2026-07-07T20:53:30
00141608,연간x별도,combo_total,6.28,2026-07-07T20:53:36
00141608,분기x연결,combo_total,7.22,2026-07-07T20:53:43
00141608,분기x별도,combo_total,6.26,2026-07-07T20:53:50
00300405,연간x연결,combo_total,5.12,2026-07-07T20:54:02
00300405,연간x별도,combo_total,6.20,2026-07-07T20:54:08
00300405,분기x연결,combo_total,7.31,2026-07-07T20:54:16
00300405,분기x별도,combo_total,6.32,2026-07-07T20:54:22
00141671,연간x연결,combo_total,6.30,2026-07-07T20:54:33
00141671,연간x별도,combo_total,6.24,2026-07-07T20:54:39
00141671,분기x연결,combo_total,7.23,2026-07-07T20:54:46
00141671,분기x별도,combo_total,6.29,2026-07-07T20:54:53
01472930,연간x연결,combo_total,5.09,2026-07-07T20:55:05
01472930,연간x별도,combo_total,6.11,2026-07-07T20:55:11
01472930,분기x연결,combo_total,7.13,2026-07-07T20:55:18
01472930,분기x별도,combo_total,6.33,2026-07-07T20:55:25
00494546,연간x연결,combo_total,5.14,2026-07-07T20:55:35
00494546,연간x별도,combo_total,6.22,2026-07-07T20:55:41
00494546,분기x연결,combo_total,7.28,2026-07-07T20:55:48
00494546,분기x별도,combo_total,6.13,2026-07-07T20:55:54
00226547,연간x연결,combo_total,5.19,2026-07-07T20:56:07
00226547,연간x별도,combo_total,6.34,2026-07-07T20:56:13
00226547,분기x연결,combo_total,7.36,2026-07-07T20:56:20
00226547,분기x별도,combo_total,6.29,2026-07-07T20:56:27
00260657,연간x연결,combo_total,5.10,2026-07-07T20:56:37
00260657,연간x별도,combo_total,6.20,2026-07-07T20:56:43
00260657,분기x연결,combo_total,7.21,2026-07-07T20:56:50
00260657,분기x별도,combo_total,6.26,2026-07-07T20:56:56
00350048,연간x연결,combo_total,5.13,2026-07-07T20:57:09
00350048,연간x별도,combo_total,6.20,2026-07-07T20:57:15
00350048,분기x연결,combo_total,7.28,2026-07-07T20:57:22
00350048,분기x별도,combo_total,6.25,2026-07-07T20:57:28
00349811,연간x연결,combo_total,5.10,2026-07-07T20:57:38
00349811,연간x별도,combo_total,6.22,2026-07-07T20:57:44
00349811,분기x연결,combo_total,7.27,2026-07-07T20:57:52
00349811,분기x별도,combo_total,6.30,2026-07-07T20:57:58
00263654,연간x연결,combo_total,5.22,2026-07-07T20:58:11
00263654,연간x별도,combo_total,6.31,2026-07-07T20:58:17
00263654,분기x연결,combo_total,7.27,2026-07-07T20:58:24
00263654,분기x별도,combo_total,6.36,2026-07-07T20:58:31
01082348,연간x연결,combo_total,5.06,2026-07-07T20:58:40
01082348,연간x별도,combo_total,6.14,2026-07-07T20:58:46
01082348,분기x연결,combo_total,7.18,2026-07-07T20:58:54
01082348,분기x별도,combo_total,6.19,2026-07-07T20:59:00
00175173,연간x연결,combo_total,5.12,2026-07-07T20:59:12
00175173,연간x별도,combo_total,6.26,2026-07-07T20:59:18
00175173,분기x연결,combo_total,7.31,2026-07-07T20:59:26
00175173,분기x별도,combo_total,6.28,2026-07-07T20:59:32
01428948,연간x연결,combo_total,5.07,2026-07-07T20:59:44
01428948,연간x별도,combo_total,6.12,2026-07-07T20:59:50
01428948,분기x연결,combo_total,7.13,2026-07-07T20:59:57
01428948,분기x별도,combo_total,6.10,2026-07-07T21:00:03
01491607,연간x연결,combo_total,5.10,2026-07-07T21:00:16
01491607,연간x별도,combo_total,6.12,2026-07-07T21:00:22
01491607,분기x연결,combo_total,7.13,2026-07-07T21:00:29
01491607,분기x별도,combo_total,6.12,2026-07-07T21:00:35
00571483,연간x연결,combo_total,5.13,2026-07-07T21:00:45
00571483,연간x별도,combo_total,6.24,2026-07-07T21:00:51
00571483,분기x연결,combo_total,7.22,2026-07-07T21:00:58
00571483,분기x별도,combo_total,6.22,2026-07-07T21:01:05
00543107,연간x연결,combo_total,5.18,2026-07-07T21:01:17
00543107,연간x별도,combo_total,6.10,2026-07-07T21:01:23
00543107,분기x연결,combo_total,7.29,2026-07-07T21:01:30
00543107,분기x별도,combo_total,6.39,2026-07-07T21:01:37
00397289,연간x연결,combo_total,5.19,2026-07-07T21:01:49
00397289,연간x별도,combo_total,6.22,2026-07-07T21:01:55
00397289,분기x연결,combo_total,7.31,2026-07-07T21:02:03
00397289,분기x별도,combo_total,6.29,2026-07-07T21:02:09
01084294,연간x연결,combo_total,5.18,2026-07-07T21:02:22
01084294,연간x별도,combo_total,6.15,2026-07-07T21:02:28
01084294,분기x연결,combo_total,7.35,2026-07-07T21:02:35
01084294,분기x별도,combo_total,6.24,2026-07-07T21:02:41
00867849,연간x연결,combo_total,5.09,2026-07-07T21:02:54
00867849,연간x별도,combo_total,6.15,2026-07-07T21:03:00
00867849,분기x연결,combo_total,7.19,2026-07-07T21:03:07
00867849,분기x별도,combo_total,6.25,2026-07-07T21:03:13
01585155,연간x연결,combo_total,5.07,2026-07-07T21:03:25
01585155,연간x별도,combo_total,6.13,2026-07-07T21:03:32
01585155,분기x연결,combo_total,7.15,2026-07-07T21:03:39
01585155,분기x별도,combo_total,6.18,2026-07-07T21:03:45
00335076,연간x연결,combo_total,5.50,2026-07-07T21:03:58
00335076,연간x별도,combo_total,6.17,2026-07-07T21:04:04
00335076,분기x연결,combo_total,7.24,2026-07-07T21:04:11
00335076,분기x별도,combo_total,6.24,2026-07-07T21:04:17
01571107,연간x연결,combo_total,5.08,2026-07-07T21:04:30
01571107,연간x별도,combo_total,6.08,2026-07-07T21:04:36
01571107,분기x연결,combo_total,7.21,2026-07-07T21:04:43
01571107,분기x별도,combo_total,6.24,2026-07-07T21:04:49
01632912,연간x연결,combo_total,5.11,2026-07-07T21:05:02
01632912,연간x별도,combo_total,6.14,2026-07-07T21:05:08
01632912,분기x연결,combo_total,7.10,2026-07-07T21:05:15
01632912,분기x별도,combo_total,6.23,2026-07-07T21:05:21
01423916,연간x연결,combo_total,5.16,2026-07-07T21:05:34
01423916,연간x별도,combo_total,6.10,2026-07-07T21:05:40
01423916,분기x연결,combo_total,7.22,2026-07-07T21:05:47
01423916,분기x별도,combo_total,6.28,2026-07-07T21:05:53
01070149,연간x연결,combo_total,5.16,2026-07-07T21:06:06
01070149,연간x별도,combo_total,6.13,2026-07-07T21:06:12
01070149,분기x연결,combo_total,7.24,2026-07-07T21:06:19
01070149,분기x별도,combo_total,6.18,2026-07-07T21:06:26
01113718,연간x연결,combo_total,5.13,2026-07-07T21:06:38
01113718,연간x별도,combo_total,6.12,2026-07-07T21:06:44
01113718,분기x연결,combo_total,7.30,2026-07-07T21:06:52
01113718,분기x별도,combo_total,6.19,2026-07-07T21:06:58
00265005,연간x연결,combo_total,5.17,2026-07-07T21:07:10
00265005,연간x별도,combo_total,6.20,2026-07-07T21:07:16
00265005,분기x연결,combo_total,7.26,2026-07-07T21:07:24
00265005,분기x별도,combo_total,6.29,2026-07-07T21:07:30
00831428,연간x연결,combo_total,5.22,2026-07-07T21:07:43
00831428,연간x별도,combo_total,6.28,2026-07-07T21:07:49
00831428,분기x연결,combo_total,7.46,2026-07-07T21:07:56
00831428,분기x별도,combo_total,6.42,2026-07-07T21:08:03
00327396,연간x연결,combo_total,5.25,2026-07-07T21:08:16
00327396,연간x별도,combo_total,6.18,2026-07-07T21:08:22
00327396,분기x연결,combo_total,7.29,2026-07-07T21:08:29
00327396,분기x별도,combo_total,6.35,2026-07-07T21:08:35
00660291,연간x연결,combo_total,5.17,2026-07-07T21:08:48
00660291,연간x별도,combo_total,6.17,2026-07-07T21:08:54
00660291,분기x연결,combo_total,7.53,2026-07-07T21:09:02
00660291,분기x별도,combo_total,6.28,2026-07-07T21:09:08
01506990,연간x연결,combo_total,5.20,2026-07-07T21:09:21
01506990,연간x별도,combo_total,6.28,2026-07-07T21:09:27
01506990,분기x연결,combo_total,7.24,2026-07-07T21:09:34
01506990,분기x별도,combo_total,6.09,2026-07-07T21:09:40
00971726,연간x연결,combo_total,5.12,2026-07-07T21:09:53
00971726,연간x별도,combo_total,6.14,2026-07-07T21:09:59
00971726,분기x연결,combo_total,7.26,2026-07-07T21:10:06
00971726,분기x별도,combo_total,6.40,2026-07-07T21:10:13
01406265,연간x연결,combo_total,5.10,2026-07-07T21:10:25
01406265,연간x별도,combo_total,6.13,2026-07-07T21:10:31
01406265,분기x연결,combo_total,7.13,2026-07-07T21:10:38
01406265,분기x별도,combo_total,6.09,2026-07-07T21:10:45
01226234,연간x연결,combo_total,5.16,2026-07-07T21:10:57
01226234,연간x별도,combo_total,6.13,2026-07-07T21:11:03
01226234,분기x연결,combo_total,7.14,2026-07-07T21:11:10
01226234,분기x별도,combo_total,6.15,2026-07-07T21:11:17
00759294,연간x연결,combo_total,5.12,2026-07-07T21:11:29
00759294,연간x별도,combo_total,6.12,2026-07-07T21:11:35
00759294,분기x연결,combo_total,7.25,2026-07-07T21:11:42
00759294,분기x별도,combo_total,6.23,2026-07-07T21:11:49
01109539,연간x연결,combo_total,5.08,2026-07-07T21:12:01
01109539,연간x별도,combo_total,6.25,2026-07-07T21:12:07
01109539,분기x연결,combo_total,7.23,2026-07-07T21:12:15
01109539,분기x별도,combo_total,6.24,2026-07-07T21:12:21
00619507,연간x연결,combo_total,5.09,2026-07-07T21:12:33
00619507,연간x별도,combo_total,6.10,2026-07-07T21:12:39
00619507,분기x연결,combo_total,7.20,2026-07-07T21:12:46
00619507,분기x별도,combo_total,6.16,2026-07-07T21:12:53
00250137,연간x연결,combo_total,5.09,2026-07-07T21:13:05
00250137,연간x별도,combo_total,6.18,2026-07-07T21:13:11
00250137,분기x연결,combo_total,7.16,2026-07-07T21:13:18
00250137,분기x별도,combo_total,6.31,2026-07-07T21:13:25
00190756,연간x연결,combo_total,5.08,2026-07-07T21:13:37
00190756,연간x별도,combo_total,6.20,2026-07-07T21:13:43
00190756,분기x연결,combo_total,7.21,2026-07-07T21:13:50
00190756,분기x별도,combo_total,6.33,2026-07-07T21:13:57
00140858,연간x연결,combo_total,5.12,2026-07-07T21:14:09
00140858,연간x별도,combo_total,6.18,2026-07-07T21:14:15
00140858,분기x연결,combo_total,7.27,2026-07-07T21:14:22
00140858,분기x별도,combo_total,6.35,2026-07-07T21:14:29
00870861,연간x연결,combo_total,5.08,2026-07-07T21:14:41
00870861,연간x별도,combo_total,6.10,2026-07-07T21:14:47
00870861,분기x연결,combo_total,7.25,2026-07-07T21:14:55
00870861,분기x별도,combo_total,6.23,2026-07-07T21:15:01
01215618,연간x연결,combo_total,5.10,2026-07-07T21:15:13
01215618,연간x별도,combo_total,6.09,2026-07-07T21:15:19
01215618,분기x연결,combo_total,5.43,2026-07-07T21:15:25
01215618,분기x별도,combo_total,6.19,2026-07-07T21:15:31
00602172,연간x연결,combo_total,5.15,2026-07-07T21:15:43
00602172,연간x별도,combo_total,6.08,2026-07-07T21:15:49
00602172,분기x연결,combo_total,7.22,2026-07-07T21:15:56
00602172,분기x별도,combo_total,6.25,2026-07-07T21:16:03
01023211,연간x연결,combo_total,5.29,2026-07-07T21:16:15
01023211,연간x별도,combo_total,6.17,2026-07-07T21:16:22
01023211,분기x연결,combo_total,7.34,2026-07-07T21:16:29
01023211,분기x별도,combo_total,6.18,2026-07-07T21:16:35
00351427,연간x연결,combo_total,5.19,2026-07-07T21:16:48
00351427,연간x별도,combo_total,6.08,2026-07-07T21:16:54
00351427,분기x연결,combo_total,7.24,2026-07-07T21:17:01
00351427,분기x별도,combo_total,6.17,2026-07-07T21:17:07
01236532,연간x연결,combo_total,5.12,2026-07-07T21:17:20
01236532,연간x별도,combo_total,6.12,2026-07-07T21:17:26
01236532,분기x연결,combo_total,7.13,2026-07-07T21:17:33
01236532,분기x별도,combo_total,6.12,2026-07-07T21:17:39
00613318,연간x연결,combo_total,5.12,2026-07-07T21:17:51
00613318,연간x별도,combo_total,6.11,2026-07-07T21:17:57
00613318,분기x연결,combo_total,7.25,2026-07-07T21:18:05
00613318,분기x별도,combo_total,6.18,2026-07-07T21:18:11
00455875,연간x연결,combo_total,5.10,2026-07-07T21:18:23
00455875,연간x별도,combo_total,6.20,2026-07-07T21:18:30
00455875,분기x연결,combo_total,7.26,2026-07-07T21:18:37
00455875,분기x별도,combo_total,6.24,2026-07-07T21:18:43
01299106,연간x연결,combo_total,5.08,2026-07-07T21:18:56
01299106,연간x별도,combo_total,6.11,2026-07-07T21:19:02
01299106,분기x연결,combo_total,7.15,2026-07-07T21:19:09
01299106,분기x별도,combo_total,6.08,2026-07-07T21:19:15
00231044,연간x연결,combo_total,5.13,2026-07-07T21:19:27
00231044,연간x별도,combo_total,6.22,2026-07-07T21:19:33
00231044,분기x연결,combo_total,7.23,2026-07-07T21:19:41
00231044,분기x별도,combo_total,6.27,2026-07-07T21:19:47
00231664,연간x연결,combo_total,5.11,2026-07-07T21:19:59
00231664,연간x별도,combo_total,6.10,2026-07-07T21:20:06
00231664,분기x연결,combo_total,7.24,2026-07-07T21:20:13
00231664,분기x별도,combo_total,6.23,2026-07-07T21:20:19
00664048,연간x연결,combo_total,5.10,2026-07-07T21:20:31
00664048,연간x별도,combo_total,6.25,2026-07-07T21:20:38
00664048,분기x연결,combo_total,7.16,2026-07-07T21:20:45
00664048,분기x별도,combo_total,6.23,2026-07-07T21:20:51
00296005,연간x연결,combo_total,5.09,2026-07-07T21:21:03
00296005,연간x별도,combo_total,6.10,2026-07-07T21:21:09
00296005,분기x연결,combo_total,7.27,2026-07-07T21:21:17
00296005,분기x별도,combo_total,6.32,2026-07-07T21:21:23
00369107,연간x연결,combo_total,5.12,2026-07-07T21:21:35
00369107,연간x별도,combo_total,6.19,2026-07-07T21:21:41
00369107,분기x연결,combo_total,7.32,2026-07-07T21:21:49
00369107,분기x별도,combo_total,6.32,2026-07-07T21:21:55
01077577,연간x연결,combo_total,5.12,2026-07-07T21:22:07
01077577,연간x별도,combo_total,6.16,2026-07-07T21:22:13
01077577,분기x연결,combo_total,7.29,2026-07-07T21:22:21
01077577,분기x별도,combo_total,6.43,2026-07-07T21:22:27
00359623,연간x연결,combo_total,5.10,2026-07-07T21:22:40
00359623,연간x별도,combo_total,6.16,2026-07-07T21:22:46
00359623,분기x연결,combo_total,7.19,2026-07-07T21:22:53
00359623,분기x별도,combo_total,6.24,2026-07-07T21:22:59
00413417,연간x연결,combo_total,5.10,2026-07-07T21:23:12
00413417,연간x별도,combo_total,6.15,2026-07-07T21:23:18
00413417,분기x연결,combo_total,7.17,2026-07-07T21:23:25
00413417,분기x별도,combo_total,6.12,2026-07-07T21:23:31
00155692,연간x연결,combo_total,5.19,2026-07-07T21:23:44
00155692,연간x별도,combo_total,6.19,2026-07-07T21:23:50
00155692,분기x연결,combo_total,7.25,2026-07-07T21:23:57
00155692,분기x별도,combo_total,6.26,2026-07-07T21:24:03
00815095,연간x연결,combo_total,5.09,2026-07-07T21:24:16
00815095,연간x별도,combo_total,6.13,2026-07-07T21:24:22
00815095,분기x연결,combo_total,7.24,2026-07-07T21:24:29
00815095,분기x별도,combo_total,6.29,2026-07-07T21:24:35
00567222,연간x연결,combo_total,5.10,2026-07-07T21:24:48
00567222,연간x별도,combo_total,6.13,2026-07-07T21:24:54
00567222,분기x연결,combo_total,7.25,2026-07-07T21:25:01
00567222,분기x별도,combo_total,6.25,2026-07-07T21:25:07
00486875,연간x연결,combo_total,5.08,2026-07-07T21:25:20
00486875,연간x별도,combo_total,6.16,2026-07-07T21:25:26
00486875,분기x연결,combo_total,7.22,2026-07-07T21:25:33
00486875,분기x별도,combo_total,6.18,2026-07-07T21:25:39
00450931,연간x연결,combo_total,5.07,2026-07-07T21:25:52
00450931,연간x별도,combo_total,6.11,2026-07-07T21:25:58
00450931,분기x연결,combo_total,7.09,2026-07-07T21:26:05
00450931,분기x별도,combo_total,6.20,2026-07-07T21:26:11
00363246,연간x연결,combo_total,5.12,2026-07-07T21:26:24
00363246,연간x별도,combo_total,6.12,2026-07-07T21:26:30
00363246,분기x연결,combo_total,7.18,2026-07-07T21:26:37
00363246,분기x별도,combo_total,6.25,2026-07-07T21:26:43
01065013,연간x연결,combo_total,5.09,2026-07-07T21:26:56
01065013,연간x별도,combo_total,6.13,2026-07-07T21:27:02
01065013,분기x연결,combo_total,7.21,2026-07-07T21:27:09
01065013,분기x별도,combo_total,6.19,2026-07-07T21:27:15
00390903,연간x연결,combo_total,5.18,2026-07-07T21:27:28
00390903,연간x별도,combo_total,6.15,2026-07-07T21:27:34
00390903,분기x연결,combo_total,8.69,2026-07-07T21:27:42
00390903,분기x별도,combo_total,6.25,2026-07-07T21:27:49
01030503,연간x연결,combo_total,5.09,2026-07-07T21:28:01
01030503,연간x별도,combo_total,6.08,2026-07-07T21:28:07
01030503,분기x연결,combo_total,7.13,2026-07-07T21:28:14
01030503,분기x별도,combo_total,6.11,2026-07-07T21:28:20
00866451,연간x연결,combo_total,5.10,2026-07-07T21:28:33
00866451,연간x별도,combo_total,6.09,2026-07-07T21:28:39
00866451,분기x연결,combo_total,7.15,2026-07-07T21:28:46
00866451,분기x별도,combo_total,6.11,2026-07-07T21:28:52
01326224,연간x연결,combo_total,5.09,2026-07-07T21:29:05
01326224,연간x별도,combo_total,6.11,2026-07-07T21:29:11
01326224,분기x연결,combo_total,7.21,2026-07-07T21:29:18
01326224,분기x별도,combo_total,6.10,2026-07-07T21:29:24
00210980,연간x연결,combo_total,5.17,2026-07-07T21:29:37
00210980,연간x별도,combo_total,6.19,2026-07-07T21:29:43
00210980,분기x연결,combo_total,7.26,2026-07-07T21:29:50
00210980,분기x별도,combo_total,6.28,2026-07-07T21:29:56
00623661,연간x연결,combo_total,5.09,2026-07-07T21:30:09
00623661,연간x별도,combo_total,6.12,2026-07-07T21:30:15
00623661,분기x연결,combo_total,7.22,2026-07-07T21:30:22
00623661,분기x별도,combo_total,6.26,2026-07-07T21:30:28
00128175,연간x연결,combo_total,5.11,2026-07-07T21:30:41
00128175,연간x별도,combo_total,6.20,2026-07-07T21:30:47
00128175,분기x연결,combo_total,7.27,2026-07-07T21:30:54
00128175,분기x별도,combo_total,6.52,2026-07-07T21:31:01
01020843,연간x연결,combo_total,5.09,2026-07-07T21:31:13
01020843,연간x별도,combo_total,6.11,2026-07-07T21:31:19
01020843,분기x연결,combo_total,7.16,2026-07-07T21:31:27
01020843,분기x별도,combo_total,6.22,2026-07-07T21:31:33
