company,corp_code,stock_code,market,combo,tab,check_id,result,detail,elapsed_sec,timestamp
가온그룹,00441304,078890,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:14
가온칩스,01364747,399720,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=8 slider_extended=True,,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:25
가온칩스,01364747,399720,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=8 slider_extended=True,,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:30
가온칩스,01364747,399720,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=21 slider_extended=True,,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:36
가온칩스,01364747,399720,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:34:43
가온칩스,01364747,399720,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:34:43
가온칩스,01364747,399720,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:43
가온칩스,01364747,399720,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=23 slider_extended=True,,2026-07-07T20:34:43
가온칩스,01364747,399720,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:43
가온칩스,01364747,399720,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:43
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=10 slider_extended=True,,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:57
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=26 slider_extended=True,,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:02
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=23 slider_extended=True,,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:08
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:16
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:35:16
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:16
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=87 slider_extended=True,,2026-07-07T20:35:16
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:16
감성코퍼레이션,00261009,036620,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:16
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,상단,DS-4,PASS,substitution caption present,,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=14 slider_extended=True,,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:27
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=14 slider_extended=True,,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:32
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,상단,DS-4,PASS,substitution caption present,,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=48 slider_extended=True,,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:38
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:45
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:35:45
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:45
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=48 slider_extended=True,,2026-07-07T20:35:45
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:45
강동씨앤엘,01032583,198440,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:45
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=13 slider_extended=True,,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:59
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=15 slider_extended=True,,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:04
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=40 slider_extended=True,,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:10
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:18
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:18
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:18
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=51 slider_extended=True,,2026-07-07T20:36:18
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:18
강스템바이오텍,01025644,217730,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:18
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=19 slider_extended=True,,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:31
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=23 slider_extended=True,,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:36
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=60 slider_extended=True,,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:43
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:50
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:50
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:50
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=72 slider_extended=True,,2026-07-07T20:36:50
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:50
갤럭시아머니트리,00587457,094480,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:50
경남스틸,00206039,039240,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:03
경남스틸,00206039,039240,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:03
경남스틸,00206039,039240,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:03
경남스틸,00206039,039240,KOSDAQ,연간x연결,재무제표,CV-3,FAIL,CSV download failed: button not present in DOM,,2026-07-07T20:37:03
경남스틸,00206039,039240,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:03
경남스틸,00206039,039240,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=27 slider_extended=True,,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:11
경남스틸,00206039,039240,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,상단,DS-4,PASS,substitution caption present,,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=71 slider_extended=True,,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:17
경남스틸,00206039,039240,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:25
경남스틸,00206039,039240,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:37:25
경남스틸,00206039,039240,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:25
경남스틸,00206039,039240,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=71 slider_extended=True,,2026-07-07T20:37:25
경남스틸,00206039,039240,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:25
경남스틸,00206039,039240,KOSDAQ,분기x별도,지표,CV-6,FAIL,default metrics not found,,2026-07-07T20:37:25
경남제약,00307028,053950,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=11 slider_extended=True,,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:38
경남제약,00307028,053950,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:43
경남제약,00307028,053950,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:37:43
경남제약,00307028,053950,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:43
경남제약,00307028,053950,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=28 slider_extended=True,,2026-07-07T20:37:43
경남제약,00307028,053950,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:43
경남제약,00307028,053950,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:43
