company,corp_code,stock_code,market,combo,tab,check_id,result,detail,elapsed_sec,timestamp
삼양컴텍,00141583,484590,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:48
삼양컴텍,00141583,484590,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:48
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:34:56
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:34:56
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:34:56
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=9 slider_extended=True,,2026-07-07T20:34:56
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:34:56
삼양컴텍,00141583,484590,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:34:56
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,상단,DS-4,PASS,substitution caption present,,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=24 slider_extended=True,,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:09
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=24 slider_extended=True,,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:14
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=5 slider_extended=True,,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:21
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:28
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:35:28
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:28
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=76 slider_extended=True,,2026-07-07T20:35:28
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:28
삼양케이씨아이,00265041,036670,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:28
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=5 slider_extended=True,,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:41
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=9 slider_extended=True,,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:47
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=11 slider_extended=True,,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:35:53
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:00
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:00
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:00
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=27 slider_extended=True,,2026-07-07T20:36:00
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:00
삼영에스앤씨,00405506,361670,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:00
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=19 slider_extended=True,,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:14
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=29 slider_extended=True,,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:19
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=60 slider_extended=True,,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:25
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:32
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:36:32
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:36:32
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=90 slider_extended=True,,2026-07-07T20:36:32
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:32
삼영엠텍,00250614,054540,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:32
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=6 slider_extended=True,,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:46
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=25 slider_extended=True,,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:36:51
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=17 slider_extended=True,,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x연결,지표,CV-6,FAIL,default metrics not found,,2026-07-07T20:36:57
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:05
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:37:05
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎', '⚠']",,2026-07-07T20:37:05
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=17 slider_extended=True,,2026-07-07T20:37:05
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:05
삼영이엔씨,00288343,065570,KOSDAQ,분기x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:05
삼익제약,00127875,014950,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=5 slider_extended=True,,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:18
삼익제약,00127875,014950,KOSDAQ,연간x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,연간x별도,상단,DS-8,PASS,,,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,연간x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,연간x별도,재무제표,CV-3,PASS,rows=29 cols=5 slider_extended=True,,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,연간x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,연간x별도,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:24
삼익제약,00127875,014950,KOSDAQ,분기x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x연결,상단,DS-8,PASS,,,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x연결,재무제표,CV-3,PASS,rows=29 cols=9 slider_extended=True,,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:30
삼익제약,00127875,014950,KOSDAQ,분기x별도,재무제표,DS-1,PASS,,,2026-07-07T20:37:37
삼익제약,00127875,014950,KOSDAQ,분기x별도,상단,DS-8,PASS,,,2026-07-07T20:37:37
삼익제약,00127875,014950,KOSDAQ,분기x별도,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:37
삼익제약,00127875,014950,KOSDAQ,분기x별도,재무제표,CV-3,PASS,rows=29 cols=9 slider_extended=True,,2026-07-07T20:37:37
삼익제약,00127875,014950,KOSDAQ,분기x별도,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:37
삼익제약,00127875,014950,KOSDAQ,분기x별도,지표,CV-6,FAIL,default metrics not found,,2026-07-07T20:37:37
삼일,00127909,032280,KOSDAQ,연간x연결,재무제표,DS-1,PASS,,,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,상단,DS-8,PASS,,,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,상단,DS-4,PASS,substitution caption present,,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,상단,DS-7,PASS,"badges seen: ['✅', '🔎']",,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,재무제표,CV-3,PASS,rows=29 cols=25 slider_extended=True,,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,재무제표,DS-2/DS-3,DONE,"cross-check completed for ['매출액', '영업이익']",,2026-07-07T20:37:50
삼일,00127909,032280,KOSDAQ,연간x연결,지표,CV-6,PASS,default metric selection visible,,2026-07-07T20:37:50
