20110516003742	00115931
20110516003814	00178790
20110516003950	00300405
20110516004165	00239639
20110516004191	00150828
20110524000290	00157636
20110527000313	00428251
20110530000105	00185046
20110530000615	00363769
20110530000678	00126362
20110530000706	00145880
20110530000994	00356361
20110530001012	00481454
20110530001107	00105952
20110601000176	00628860
20110610000284	00456218
20110714000179	00180263
20110715000061	00416414
20110811000035	00409964
20110812000034	00527491
20110812000246	00375931
20110812000262	00351807
20110812000415	00103592
20110812000507	00241209
20110812000577	00139153
20110812000766	00349060
20110816000083	00359076
20110816000135	00298377
20110816000159	00479787
20110816000230	00168401
20110816000260	00258360
20110816000375	00130879
20110816000386	00369657
20110816000608	00145446
20110816000620	00156910
20110816000632	00151395
20110816000646	00378363
20110816000902	00121969
20110816000937	00366942
20110816001156	00580056
20110816001182	00114093
20110816001204	00174527
20110816001261	00223762
20110816001275	00362201
20110816001302	00239639
20110816001341	00111810
20110816001397	00235183
20110816001586	00259590
20110816001638	00694942
20110816001682	00350020
20110816001744	00117276
20110826000136	00407771
20110829000271	00106623
20110829000441	00185046
20110829000459	00105952
20110829000485	00356370
20110829000634	00795135
20110829000655	00113535
20110829000710	00117577
20110829000747	00113410
20110829000763	00679314
20110829000804	00117212
20111007000295	00263654
20111110000017	00156910
20111111000175	00349811
20111111000315	00152127
20111111000393	00171867
20111111000416	00230425
20111111000487	00162911
20111114000014	00141404
20111114000045	00531917
20111114000097	00357430
20111114000328	00104810
20111114000339	00359580
20111114000352	00138057
20111114000397	00287812
20111114000550	00415707
20111114000587	00400060
20111114000669	00157991
20111114000776	00102751
20111114000788	00367695
20111114000801	00317487
20111114000910	00128661
20111114000978	00449379
20111114000993	00258360
20111114001005	00231691
20111114001038	00526951
20111114001107	00139764
20111114001118	00156150
20111114001541	00442455
20111114001615	00137207
20111114001633	00249894
20111114001714	00127954
20111114001972	00223434
20111125000221	00405320
20111128000422	00480455
20111129000139	00302926
20111129000201	00500254
20111129000288	00114792
20111129000434	00109693
20111129000475	00173032
20111129000598	00146649
20111129000657	00261285
20111129000762	00126371
20111129000909	00184667
20111129001003	00348034
20111130001064	00303794
20120213000250	00693651
20120214000177	00232089
20120229000615	00115694
20120319000308	00159102
20120509000955	00364847
20120510000701	00583026
20120511000559	00604426
20120511002048	00137252
20120514002068	00445160
20120514003473	00137058
20120514004178	00442570
20120514004343	00317681
20120514004857	00349811
20120514005703	00449254
20120514006228	00158149
20120515000196	00128315
20120515000296	00143907
20120515000375	00309503
20120515000407	00583026
20120515000447	00256502
20120515000494	00158316
20120515000502	00135467
20120515000516	00190756
20120515000552	00138260
20120515000591	00261373
20120515000603	00130772
20120515000652	00186939
20120515000676	00260392
20120515000690	00104810
20120515000702	00357430
20120515000726	00172291
20120515000764	00145446
20120515000783	00149947
20120515000897	00470829
20120515000918	00147860
20120515000939	00258689
20120515000972	00105466
20120515001002	00129989
20120515001038	00489243
20120515001211	00125150
20120515001226	00139764
20120515001278	00401731
20120515001303	00203315
20120515001319	00146083
20120515001328	00526678
20120515001395	00163318
20120515001455	00356839
20120515001470	00126362
20120515001498	00127954
20120515001541	00111810
20120515001611	00121543
20120515001671	00356370
20120515001691	00185046
20120515001755	00359395
20120515001770	00267854
20120515001806	00163716
20120515001825	00351375
20120515001841	00249894
20120515001876	00145552
20120515001956	00300405
20120515001994	00121288
20120515002013	00113544
20120515002039	00122551
20120515002058	00520610
20120515002135	00313649
20120516000043	00305297
20120525000476	00266961
20120529000239	00140177
20120530000196	00163673
20120530000233	00146649
20120530000295	00541163
20120530000411	00138190
20120530000647	00145880
20120530000744	00261285
20120530000790	00120571
20120530000817	00136226
20120530000859	00795135
20120530000885	00535746
20120530000933	00160588
20120530000979	00106641
20120619000057	00172079
20120802000103	00161125
20120807000073	00269612
20120810000093	00527491
20120813000151	00287788
20120813000177	00531014
20120813000417	00158149
20120813000452	00263654
20120814000032	00147994
20120814000042	00516246
20120814000054	00103015
20120814000068	00167031
20120814000096	00264714
20120814000179	00104120
20120814000192	00158024
20120814000261	00201733
20120814000335	00358271
20120814000396	00144252
20120814000410	00356370
20120814000423	00371740
20120814000445	00325112
20120814000464	00157636
20120814000504	00131896
20120814000515	00305570
20120814000540	00146427
20120814000611	00139719
20120814000655	00362201
20120814000781	00129989
20120814000829	00296078
20120814000841	00121154
20120814000870	00137234
20120814000885	00180795
20120814000945	00313649
20120814001012	00128926
20120814001045	00788737
20120814001060	00155355
20120814001080	00351807
20120814001251	00242378
20120814001271	00265005
20120814001336	00199076
20120814001362	00163716
20120814001381	00593032
20120814001414	00101628
20120814001496	00463342
20120814001560	00140131
20120814001759	00220057
20120814001826	00520610
20120814001871	00147222
20120814001890	00137289
20120814001913	00242712
20120814001928	00108001
20120814001987	00147772
20120814002009	00173591
20120816000001	00147772
20120817000001	00164779
20120827000239	00755739
20120828000178	00613318
20120829000130	00138190
20120829000237	00392691
20120829000323	00265421
20120829000364	00635134
20120829000383	00872984
20120829000448	00108746
20120829000524	00476498
20120829000554	00131832
20121004000019	00305570
